.pred,.row,ipc
0.4220343218198376,140,0.14000000000000057
0.4466514265204076,141,0.7900000000000063
0.49009345494884693,142,0.6099999999999994
0.4465431401954677,143,0.9000000000000057
0.45830669113056893,144,0.7199999999999989
0.5664612294983293,145,1.230000000000004
0.522243780196735,146,0.4000000000000057
NA,147,8.9
NA,148,1.61
NA,149,0.1
NA,150,-0.67
0.36453411693732496,151,-0.87
