run_id,model,model_version,calculated_at,origin_asof,observation_cutoff,target_month,horizon,representation,units,evidence_level,basket_vintage_id,last_required_observation,prediction,actual,fact_vintage_id,fact_policy,nature,status,reason,fit_and_path_seconds
20260909_m1_01,GroupsDated,56ffec5c80e5062543e1445f867f5b14a112c60fc42c7a9ed8585e9760902519,2026-09-09T06:50:43.306315+00:00,,2023-11-01,2024-11-01,12,raw,mom_percent,C,2023-01-01,2023-11-01,0.5509042202712491,1.5,fb58a27c1ab60175de109f352bde24b256f4deb4ca43954aa6647bc493796998,current_revised_raw,model,available,,0.007637859998794738
20260909_m1_01,Ridge,56ffec5c80e5062543e1445f867f5b14a112c60fc42c7a9ed8585e9760902519,2026-09-09T06:50:43.306315+00:00,,2023-12-01,2024-12-01,12,raw,mom_percent,C,,2023-12-01,0.7367524260899216,0.9099999999999966,fb58a27c1ab60175de109f352bde24b256f4deb4ca43954aa6647bc493796998,current_revised_raw,model,available,,0.0387325689989666
20260909_m1_01,Huber,56ffec5c80e5062543e1445f867f5b14a112c60fc42c7a9ed8585e9760902519,2026-09-09T06:50:43.306315+00:00,,2023-12-01,2024-12-01,12,raw,mom_percent,C,,2023-12-01,0.6743460573695614,0.9099999999999966,fb58a27c1ab60175de109f352bde24b256f4deb4ca43954aa6647bc493796998,current_revised_raw,model,available,,0.08574694300114061
20260909_m1_01,SeasonalNaive,56ffec5c80e5062543e1445f867f5b14a112c60fc42c7a9ed8585e9760902519,2026-09-09T06:50:43.306315+00:00,,2023-12-01,2024-12-01,12,raw,mom_percent,C,,2023-12-01,0.29000000000000625,0.9099999999999966,fb58a27c1ab60175de109f352bde24b256f4deb4ca43954aa6647bc493796998,current_revised_raw,model,available,,9.117199806496501e-05
20260909_m1_01,Micro,56ffec5c80e5062543e1445f867f5b14a112c60fc42c7a9ed8585e9760902519,2026-09-09T06:50:43.306315+00:00,,2023-12-01,2024-12-01,12,raw,mom_percent,C,2023-01-01,2023-12-01,0.5686251829334469,0.9099999999999966,fb58a27c1ab60175de109f352bde24b256f4deb4ca43954aa6647bc493796998,current_revised_raw,model,available,,1.760616856001434
20260909_m1_01,GroupsFixed,56ffec5c80e5062543e1445f867f5b14a112c60fc42c7a9ed8585e9760902519,2026-09-09T06:50:43.306315+00:00,,2023-12-01,2024-12-01,12,raw,mom_percent,C,2023-01-01,2023-12-01,0.613455284989513,0.9099999999999966,fb58a27c1ab60175de109f352bde24b256f4deb4ca43954aa6647bc493796998,current_revised_raw,model,available,,0.04725751500154729
20260909_m1_01,GroupsDated,56ffec5c80e5062543e1445f867f5b14a112c60fc42c7a9ed8585e9760902519,2026-09-09T06:50:43.306315+00:00,,2023-12-01,2024-12-01,12,raw,mom_percent,C,2023-01-01,2023-12-01,0.6589758696553006,0.9099999999999966,fb58a27c1ab60175de109f352bde24b256f4deb4ca43954aa6647bc493796998,current_revised_raw,model,available,,0.007653469998331275
20260909_m1_01,Ridge,56ffec5c80e5062543e1445f867f5b14a112c60fc42c7a9ed8585e9760902519,2026-09-09T06:50:43.306315+00:00,,2024-01-01,2025-01-01,12,raw,mom_percent,C,,2024-01-01,0.9726858770151665,0.8400000000000034,fb58a27c1ab60175de109f352bde24b256f4deb4ca43954aa6647bc493796998,current_revised_raw,model,available,,0.03957279599853791
20260909_m1_01,Huber,56ffec5c80e5062543e1445f867f5b14a112c60fc42c7a9ed8585e9760902519,2026-09-09T06:50:43.306315+00:00,,2024-01-01,2025-01-01,12,raw,mom_percent,C,,2024-01-01,0.9901497363565284,0.8400000000000034,fb58a27c1ab60175de109f352bde24b256f4deb4ca43954aa6647bc493796998,current_revised_raw,model,available,,0.08103530899825273
20260909_m1_01,SeasonalNaive,56ffec5c80e5062543e1445f867f5b14a112c60fc42c7a9ed8585e9760902519,2026-09-09T06:50:43.306315+00:00,,2024-01-01,2025-01-01,12,raw,mom_percent,C,,2024-01-01,0.8700000000000045,0.8400000000000034,fb58a27c1ab60175de109f352bde24b256f4deb4ca43954aa6647bc493796998,current_revised_raw,model,available,,9.062100070877932e-05
20260909_m1_01,Micro,56ffec5c80e5062543e1445f867f5b14a112c60fc42c7a9ed8585e9760902519,2026-09-09T06:50:43.306315+00:00,,2024-01-01,2025-01-01,12,raw,mom_percent,C,2024-01-01,2024-01-01,0.8085801012484475,0.8400000000000034,fb58a27c1ab60175de109f352bde24b256f4deb4ca43954aa6647bc493796998,current_revised_raw,model,available,,1.8263001359991904
20260909_m1_01,GroupsFixed,56ffec5c80e5062543e1445f867f5b14a112c60fc42c7a9ed8585e9760902519,2026-09-09T06:50:43.306315+00:00,,2024-01-01,2025-01-01,12,raw,mom_percent,C,2024-01-01,2024-01-01,0.7055568265396597,0.8400000000000034,fb58a27c1ab60175de109f352bde24b256f4deb4ca43954aa6647bc493796998,current_revised_raw,model,available,,0.047385427002154756
20260909_m1_01,GroupsDated,56ffec5c80e5062543e1445f867f5b14a112c60fc42c7a9ed8585e9760902519,2026-09-09T06:50:43.306315+00:00,,2024-01-01,2025-01-01,12,raw,mom_percent,C,2024-01-01,2024-01-01,0.721264784599146,0.8400000000000034,fb58a27c1ab60175de109f352bde24b256f4deb4ca43954aa6647bc493796998,current_revised_raw,model,available,,0.0077495620025729295
20260909_m1_01,Ridge,56ffec5c80e5062543e1445f867f5b14a112c60fc42c7a9ed8585e9760902519,2026-09-09T06:50:43.306315+00:00,,2024-02-01,2025-02-01,12,raw,mom_percent,C,,2024-02-01,0.8345269918055465,1.3400000000000034,fb58a27c1ab60175de109f352bde24b256f4deb4ca43954aa6647bc493796998,current_revised_raw,model,available,,0.039471654999942984
20260909_m1_01,Huber,56ffec5c80e5062543e1445f867f5b14a112c60fc42c7a9ed8585e9760902519,2026-09-09T06:50:43.306315+00:00,,2024-02-01,2025-02-01,12,raw,mom_percent,C,,2024-02-01,0.7357243471535782,1.3400000000000034,fb58a27c1ab60175de109f352bde24b256f4deb4ca43954aa6647bc493796998,current_revised_raw,model,available,,0.08063690900235088
20260909_m1_01,SeasonalNaive,56ffec5c80e5062543e1445f867f5b14a112c60fc42c7a9ed8585e9760902519,2026-09-09T06:50:43.306315+00:00,,2024-02-01,2025-02-01,12,raw,mom_percent,C,,2024-02-01,0.5300000000000011,1.3400000000000034,fb58a27c1ab60175de109f352bde24b256f4deb4ca43954aa6647bc493796998,current_revised_raw,model,available,,9.059100193553604e-05
20260909_m1_01,Micro,56ffec5c80e5062543e1445f867f5b14a112c60fc42c7a9ed8585e9760902519,2026-09-09T06:50:43.306315+00:00,,2024-02-01,2025-02-01,12,raw,mom_percent,C,2024-01-01,2024-02-01,0.7896868654375588,1.3400000000000034,fb58a27c1ab60175de109f352bde24b256f4deb4ca43954aa6647bc493796998,current_revised_raw,model,available,,1.8732851759996265
20260909_m1_01,GroupsFixed,56ffec5c80e5062543e1445f867f5b14a112c60fc42c7a9ed8585e9760902519,2026-09-09T06:50:43.306315+00:00,,2024-02-01,2025-02-01,12,raw,mom_percent,C,2024-01-01,2024-02-01,0.7131210704036268,1.3400000000000034,fb58a27c1ab60175de109f352bde24b256f4deb4ca43954aa6647bc493796998,current_revised_raw,model,available,,0.047271883999201236
20260909_m1_01,GroupsDated,56ffec5c80e5062543e1445f867f5b14a112c60fc42c7a9ed8585e9760902519,2026-09-09T06:50:43.306315+00:00,,2024-02-01,2025-02-01,12,raw,mom_percent,C,2024-01-01,2024-02-01,0.7355559559969789,1.3400000000000034,fb58a27c1ab60175de109f352bde24b256f4deb4ca43954aa6647bc493796998,current_revised_raw,model,available,,0.007628824001585599
20260909_m1_01,Ridge,56ffec5c80e5062543e1445f867f5b14a112c60fc42c7a9ed8585e9760902519,2026-09-09T06:50:43.306315+00:00,,2024-03-01,2025-03-01,12,raw,mom_percent,C,,2024-03-01,0.6850626310663586,0.8100000000000023,fb58a27c1ab60175de109f352bde24b256f4deb4ca43954aa6647bc493796998,current_revised_raw,model,available,,0.039595860998815624
