Code,Name,Weight,Corr_Risk,Corr_Reversion
297,Конфеты шоколадные,0.009390169491525423,0.10663879668127761,0.270084848360928
298,"Конфеты шоколадные натуральные и с добавками, кг",0.004597966101694918,0.03605449324843878,0.4647340915634669
300,Коньяк,0.002981355932203389,-0.3140562863496857,-0.1744325103736748
301,"Коньяк ординарный отечественный, л",0.002981355932203389,-0.3140562863496857,-0.1744325103736748
302,"Корвалол, 25 мл",0.00046050847457626093,0.16661929267445658,0.04750629896512638
303,"Корригирующие очки, шт.",0.0006720338983050847,0.14116698620063606,-0.07040840514732619
304,"Костюм-двойка мужской из шерстяных, полушерстяных или смесовых  тканей, шт.",0.002500677966101695,-0.10483084168788948,0.18322057853743182
305,"Костюм спортивный для взрослых, шт.",0.001475932203389831,0.0026707897208046558,0.13160190414043602
306,"Костюм спортивный для детей школьного возраста, шт.",0.0015006779661016951,0.3462674931585263,-0.35721484545307375
307,"Костюм трикотажный для детей ясельного возраста, шт.",0.000753220338983051,-0.18218194897895468,0.4070358454443732
308,Кофе,0.007551016949152531,-0.23706824440856497,0.028328777526462394
309,"Кофе в организациях быстрого обслуживания, 200 г",0.000929152542372881,-0.16366486501463112,-0.18571460186797004
310,"Кофе натуральный в зернах и молотый, кг",0.002815593220338985,-0.23708634905095108,-0.1805306306407419
311,"Кофе натуральный растворимый, кг",0.004735423728813558,-0.026535968103127236,-0.026625102319615734
312,"Краска для волос, шт.",0.0015403773584905661,0.033613670250485624,-0.4873112886866276
313,"Краски масляные, эмали отечественные, кг",0.0012145762711864411,0.15173825572586452,0.061615647383538336
314,"Креветки мороженые неразделанные, кг",0.0004210638297872342,-0.04620341532463653,-0.010819233571350458
315,"Крем для лица, 100 г (100 мл)",0.0019076271186440675,-0.22369438518739287,-0.3554933471402257
316,"Кровать для новорожденных,шт.",0.0013046808510638296,0.033993486935613604,-0.09272041097506142
319,"Кроссовые туфли для детей с верхом из искусственной кожи, пара",0.0013623728813559328,-0.055660412477223684,0.09150755782722379
320,"Крупа гречневая-ядрица, кг",0.002692711864406781,-0.04200603636483386,0.2406588872039678
321,Крупа и бобовые,0.013547288135593225,-0.1621263328956434,-0.2788950003509391
322,"Крупа манная, кг",0.001268135593220339,-0.24867676658214147,-0.27734729104424327
323,"Крупы овсяная и перловая, кг",0.0005267796610169491,0.18629603177647294,0.009269227758166017
324,"Ксерокопирование документа, лист",0.0011894915254237293,0.034111365097139044,0.6167164926850492
325,"Ксилометазолин (Галазолин) 0,1%, 10 мл",0.0003100000000000001,-0.02805139102100545,-0.16390301682309913
326,"Кулинарные изделия из птицы, кг",0.004462542372881357,0.05223662696128238,0.09548846247159751
327,"Куртка для детей дошкольного возраста с верхом из плащевых тканей утепленная, шт.",0.0009764406779660833,0.05334418080524533,0.5741595670511809
