item_code,item_rosstat,item_name,weight_vertical,forecast_value,product_name,2026-04-27,2026-05-25,weekly_fact_index,used_weekly_fact,blended_value,model_contribution_pp,blended_contribution_pp,contribution_delta_pp,method,status
1116,8058,"Цетиризин, 10 таблеток",0.00037,100.24,,,,,False,100.24,8.87999999999981e-05,8.87999999999981e-05,0.0,seasonal_naive_12,fallback_short_history
1117,8059,"Интерферон альфа-2В, 10 мл",0.00039,100.07,,,,,False,100.07,2.729999999999734e-05,2.729999999999734e-05,0.0,seasonal_naive_12,fallback_short_history
1118,8055,"Метопролол, 10 таблеток",0.00046,97.24,,,,,False,97.24,-0.0012696000000000025,-0.0012696000000000025,0.0,seasonal_naive_12,fallback_short_history
1119,8056,"Спиронолактон, 10 таблеток",0.00035,99.96,,,,,False,99.96,-1.4000000000002189e-05,-1.4000000000002189e-05,0.0,seasonal_naive_12,fallback_short_history
112,6601,"Альбом для рисования, шт.",0.00023,100.305526,,,,,False,100.305526,7.02709800000001e-05,7.02709800000001e-05,0.0,ets_additive_trend,ok
1120,8050,"Лозартан, 10 таблеток",0.0004,99.94,,,,,False,99.94,-2.4000000000000912e-05,-2.4000000000000912e-05,0.0,seasonal_naive_12,fallback_short_history
1121,8051,"Аторвастатин, 10 таблеток",0.0004,100.33,,,,,False,100.33,0.00013199999999999933,0.00013199999999999933,0.0,seasonal_naive_12,fallback_short_history
1122,8054,"Мелоксикам, 10 таблеток",0.00038,100.98,,,,,False,100.98,0.0003724000000000015,0.0003724000000000015,0.0,seasonal_naive_12,fallback_short_history
1123,8060,"Кеторолак, 10 таблеток",0.00042,99.46,,,,,False,99.46,-0.00022680000000000264,-0.00022680000000000264,0.0,seasonal_naive_12,fallback_short_history
1124,8052,"Розувастатин, 10 таблеток",0.00034,102.35,,,,,False,102.35,0.0007989999999999982,0.0007989999999999982,0.0,seasonal_naive_12,fallback_short_history
1125,8061,"Алтея лекарственного травы экстракт, 10 таблеток",0.00041,101.18,,,,,False,101.18,0.00048380000000000276,0.00048380000000000276,0.0,seasonal_naive_12,fallback_short_history
1126,8053,"Римантадин, 10 таблеток",0.00032,98.88,,,,,False,98.88,-0.0003584000000000015,-0.0003584000000000015,0.0,seasonal_naive_12,fallback_short_history
1127,9152,"Погребение, услуга",0.00034,100.0,,,,,False,100.0,0.0,0.0,0.0,seasonal_naive_12,fallback_short_history
1128,9192,"Курьерская доставка, услуга",0.00012,100.0,,,,,False,100.0,0.0,0.0,0.0,seasonal_naive_12,fallback_short_history
1129,9334,"Междугородная телефонная связь, минута",0.00019,100.0,,,,,False,100.0,0.0,0.0,0.0,seasonal_naive_12,fallback_short_history
113,7954,"Амброксол, 30 мг, 10 таблеток",0.00035,101.257523,,,,,False,101.257523,0.0004401330500000021,0.0004401330500000021,0.0,ets_additive_trend,ok
1131,3307,"Вода минеральная, л",0.00085,100.78,,,,,False,100.78,0.0006630000000000009,0.0006630000000000009,0.0,seasonal_naive_12,fallback_short_history
115,2703,"Апельсины, кг",0.00434,99.699039,,,,,False,99.699039,-0.0013061707400000041,-0.0013061707400000041,0.0,ets_additive_trend,ok
116,8012,"Аппарат для измерения артериального давления электронный, шт.",0.0002,100.837338,,,,,False,100.837338,0.00016746760000000053,0.00016746760000000053,0.0,ets_additive_trend,ok
117,9421,"Аренда двухкомнатной квартиры у частных лиц, месяц",0.00506,100.602678,,,,,False,100.602678,0.0030495506799999867,0.0030495506799999867,0.0,ets_additive_trend,ok
118,9854,"Аренда индивидуального банковского сейфа, в расчете на месяц",0.00011,100.425629,,,,,False,100.425629,4.681919000000008e-05,4.681919000000008e-05,0.0,ets_additive_trend,ok
119,9419,"Аренда однокомнатной квартиры у частных лиц, месяц",0.00435,100.839445,,,,,False,100.839445,0.0036515857499999902,0.0036515857499999902,0.0,ets_additive_trend,ok
120,7921,"Ацетилсалициловая кислота (Аспирин отечественный), 500 мг, 10 таблеток",0.00029,100.166961,,,,,False,100.166961,4.8418690000000166e-05,4.8418690000000166e-05,0.0,ets_additive_trend,ok
121,2711,"Бананы, кг",0.00418,96.489462,"Бананы, кг",148.09,142.14,95.98217300290362,True,95.98217300290362,-0.014674048839999985,-0.01679451684786286,-0.002120468007862874,ets_additive_trend,ok
122,116,"Баранина (кроме бескостного мяса), кг",0.00651,101.67974,"Баранина (кроме бескостного мяса), кг",725.48,736.68,101.54380548050945,True,101.54380548050945,0.01093510739999997,0.010050173678116508,-0.0008849337218834619,ets_additive_trend,ok
123,2205,"Бараночные изделия, кг",0.00116,100.460709,,,,,False,100.460709,0.0005344224399999934,0.0005344224399999934,0.0,ets_additive_trend,ok
124,6427,"Батарейки электрические типа АА, шт.",0.00019,99.705618,,,,,False,99.705618,-5.5932579999999775e-05,-5.5932579999999775e-05,0.0,ets_additive_trend,ok
126,4181,"Белье для новорожденных и детей ясельного возраста, шт.",0.00028,100.308693,,,,,False,100.308693,8.643404000000145e-05,8.643404000000145e-05,0.0,ets_additive_trend,ok
130,7802,"Бензин автомобильный марки АИ-92, л",0.01023,100.803106,"Бензин автомобильный марки АИ-92, л",64.15,64.61,100.71706936866718,True,100.71706936866718,0.008215774379999995,0.0073356196414652765,-0.0008801547385347188,ets_additive_trend,ok
131,7803,"Бензин автомобильный марки АИ-95, л",0.01543,100.641672,"Бензин автомобильный марки АИ-95, л",69.4,69.88,100.69164265129682,True,100.69164265129682,0.009900998959999996,0.01067204610950989,0.0007710471495098944,ets_additive_trend,ok
132,7806,"Бензин автомобильный марки АИ-98, л",0.00117,100.357946,,,,,False,100.357946,0.00041879681999999806,0.00041879681999999806,0.0,ets_additive_trend,ok
134,8101,"Бинт, шт.",4e-05,100.571578,,,,,False,100.571578,2.2863120000000098e-05,2.2863120000000098e-05,0.0,ets_additive_trend,ok
135,7986,"Бисопролол, 10 мг, 10 таблеток",0.00039,98.791929,,,,,False,98.791929,-0.0004711476900000015,-0.0004711476900000015,0.0,ets_additive_trend,ok
136,4158,"Блузка для девочек школьного возраста, шт.",0.00106,99.547803,,,,,False,99.547803,-0.0004793288199999981,-0.0004793288199999981,0.0,ets_additive_trend,ok
137,4145,"Блузка женская, шт.",0.00257,99.734531,,,,,False,99.734531,-0.0006822553299999896,-0.0006822553299999896,0.0,ets_additive_trend,ok
138,4735,"Ботинки, полуботинки для детей дошкольного возраста, пара",0.00078,98.770501,,,,,False,98.770501,-0.0009590092200000032,-0.0009590092200000032,0.0,ets_additive_trend,ok
139,4746,"Ботинки, полуботинки для детей школьного возраста, пара",0.0012,99.294816,,,,,False,99.294816,-0.0008462208000000032,-0.0008462208000000032,0.0,ets_additive_trend,ok
141,4155,"Брюки для детей школьного возраста из джинсовой ткани, шт.",0.00098,99.681498,"Брюки для детей школьного возраста из джинсовой ткани, шт.",2139.83,2122.76,99.20227307776787,True,99.20227307776787,-0.00031213195999999524,-0.0007817723837874871,-0.0004696404237874918,ets_additive_trend,ok
142,4154,"Брюки для детей школьного возраста из полушерстяных тканей, шт.",0.00088,100.127571,,,,,False,100.127571,0.00011226248000000283,0.00011226248000000283,0.0,ets_additive_trend,ok
143,4125,"Брюки женские из полушерстяных или смесовых тканей, шт.",0.00204,100.074634,,,,,False,100.074634,0.00015225336000000654,0.00015225336000000654,0.0,ets_additive_trend,ok
144,4117,"Брюки мужские из джинсовой ткани (джинсы), шт.",0.00408,100.100635,,,,,False,100.100635,0.0004105907999999875,0.0004105907999999875,0.0,ets_additive_trend,ok
145,4116,"Брюки мужские из полушерстяных или смесовых тканей, шт.",0.00183,100.693855,,,,,False,100.693855,0.0012697546499999986,0.0012697546499999986,0.0,ets_additive_trend,ok
146,2204,"Булочные изделия сдобные из муки высшего сорта штучные, кг",0.00169,100.579807,,,,,False,100.579807,0.000979873830000004,0.000979873830000004,0.0,ets_additive_trend,ok
147,6502,"Бумага туалетная, рулон",0.00099,101.403959,"Бумага туалетная, рулон",25.59,26.38,103.08714341539664,True,103.08714341539664,0.0013899194100000004,0.0030562719812426728,0.0016663525712426724,ets_additive_trend,ok
149,5401,"Бюстгальтер, шт.",0.00143,100.155806,,,,,False,100.155806,0.00022280257999999763,0.00022280257999999763,0.0,ets_additive_trend,ok
150,7926,"Валидол, 60 мг, 10 таблеток",0.00032,100.415067,"Валидол, 60 мг, 10 таблеток",39.86,48.91,122.70446562970396,True,122.70446562970396,0.0001328214399999979,0.0072654290015052685,0.00713260756150527,ets_additive_trend,ok
152,1801,"Варенье, джем, повидло, кг",0.00113,99.843752,,,,,False,99.843752,-0.00017656024000000569,-0.00017656024000000569,0.0,ets_additive_trend,ok
154,8102,"Вата отечественная, 100 г",0.00014,100.95282,,,,,False,100.95282,0.00013339480000000036,0.00013339480000000036,0.0,ets_additive_trend,ok
155,6802,"Велосипед для дошкольников, шт.",0.00107,100.581916,,,,,False,100.581916,0.0006226501200000072,0.0006226501200000072,0.0,ets_additive_trend,ok
