date,model,value
2017-09-01T00:00:00Z,weighted_forecast,NA
2017-10-01T00:00:00Z,weighted_forecast,NA
2017-11-01T00:00:00Z,weighted_forecast,NA
2017-12-01T00:00:00Z,weighted_forecast,NA
2018-01-01T00:00:00Z,weighted_forecast,NA
2018-02-01T00:00:00Z,weighted_forecast,NA
2018-03-01T00:00:00Z,weighted_forecast,NA
2018-04-01T00:00:00Z,weighted_forecast,NA
2018-05-01T00:00:00Z,weighted_forecast,NA
2018-06-01T00:00:00Z,weighted_forecast,NA
2018-07-01T00:00:00Z,weighted_forecast,NA
2018-08-01T00:00:00Z,weighted_forecast,NA
2018-09-01T00:00:00Z,weighted_forecast,NA
2018-10-01T00:00:00Z,weighted_forecast,NA
2018-11-01T00:00:00Z,weighted_forecast,NA
2018-12-01T00:00:00Z,weighted_forecast,NA
2019-01-01T00:00:00Z,weighted_forecast,NA
2019-02-01T00:00:00Z,weighted_forecast,NA
2019-03-01T00:00:00Z,weighted_forecast,NA
2019-04-01T00:00:00Z,weighted_forecast,NA
2019-05-01T00:00:00Z,weighted_forecast,NA
2019-06-01T00:00:00Z,weighted_forecast,NA
2019-07-01T00:00:00Z,weighted_forecast,NA
2019-08-01T00:00:00Z,weighted_forecast,NA
2019-09-01T00:00:00Z,weighted_forecast,NA
2019-10-01T00:00:00Z,weighted_forecast,NA
2019-11-01T00:00:00Z,weighted_forecast,NA
2019-12-01T00:00:00Z,weighted_forecast,NA
2020-01-01T00:00:00Z,weighted_forecast,NA
2020-02-01T00:00:00Z,weighted_forecast,NA
2020-03-01T00:00:00Z,weighted_forecast,NA
2020-04-01T00:00:00Z,weighted_forecast,NA
2020-05-01T00:00:00Z,weighted_forecast,NA
2020-06-01T00:00:00Z,weighted_forecast,NA
2020-07-01T00:00:00Z,weighted_forecast,NA
2020-08-01T00:00:00Z,weighted_forecast,0.2948959474507302
2020-09-01T00:00:00Z,weighted_forecast,0.35393545924754405
2020-10-01T00:00:00Z,weighted_forecast,0.516368279610096
2020-11-01T00:00:00Z,weighted_forecast,0.45713127823056443
2020-12-01T00:00:00Z,weighted_forecast,0.5260830505899005
2021-01-01T00:00:00Z,weighted_forecast,0.6770471872182084
2021-02-01T00:00:00Z,weighted_forecast,0.5241578448886608
2021-03-01T00:00:00Z,weighted_forecast,0.3892741643253105
2021-04-01T00:00:00Z,weighted_forecast,0.5067985358765555
2021-05-01T00:00:00Z,weighted_forecast,0.3628424983240731
2021-06-01T00:00:00Z,weighted_forecast,0.29275096014682966
2021-07-01T00:00:00Z,weighted_forecast,0.21454612069666892
2021-08-01T00:00:00Z,weighted_forecast,0.3176264977821022
2021-09-01T00:00:00Z,weighted_forecast,0.38148788216961155
2021-10-01T00:00:00Z,weighted_forecast,0.4908586882933187
2021-11-01T00:00:00Z,weighted_forecast,0.3570886858128214
2021-12-01T00:00:00Z,weighted_forecast,0.5920515653672344
2022-01-01T00:00:00Z,weighted_forecast,0.636867805775861
2022-02-01T00:00:00Z,weighted_forecast,0.5274670256783062
2022-03-01T00:00:00Z,weighted_forecast,0.7421029710697238
2022-04-01T00:00:00Z,weighted_forecast,0.5175564403642327
2022-05-01T00:00:00Z,weighted_forecast,0.360485182008622
2022-06-01T00:00:00Z,weighted_forecast,0.3854584495628147
2022-07-01T00:00:00Z,weighted_forecast,0.21878519891919188
