run_id,status,model,observation_cutoff,target_month,group,prediction,weight,contribution
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-10-01,16,0.23040280730466065,0.030420000000000003,0.007008853398207777
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-10-01,17,0.4177066625211346,0.013950000000000002,0.005827007942169829
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-10-01,18,-0.053530103885288116,0.017140000000000002,-0.0009175059805938384
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-10-01,19,0.35749932929256273,0.017680000000000005,0.006320588141892511
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-10-01,20,0.29127815320521555,0.017580000000000002,0.0051206699333476895
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-10-01,21,0.3545477156301592,0.034460000000000005,0.012217714280615287
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-10-01,22,0.3803796069742059,0.011610000000000002,0.004416207236970532
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-10-01,23,0.6255404975537953,0.0016700000000000003,0.0010446526309148382
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-10-01,24,0.5583284735775731,0.033870000000000004,0.018910585400072403
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-10-01,25,0.4539013082989427,0.013470000000000001,0.006114050622786759
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-10-01,26,0.5151455371322673,0.10819000000000001,0.055733595662340006
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-10-01,27,0.415414515925625,0.027410000000000004,0.011386511881521382
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-10-01,28,0.5585175933270257,0.010720000000000002,0.005987308600465716
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-10-01,29,0.5507284430483534,0.06028000000000001,0.03319791054695475
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-10-01,30,0.40161387101253326,0.021950000000000004,0.008815424468725106
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-10-01,31,0.054220072567757474,0.0023800000000000006,0.00012904377271126283
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-10-01,32,0.44465664601399,0.0016500000000000002,0.0007336834659230836
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-10-01,33,0.31402314188372427,0.04914000000000001,0.015431097192166213
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-10-01,34,0.368289682906657,0.026280000000000005,0.009678652866786947
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-10-01,35,0.03831687422853469,0.0012200000000000002,4.6746586558812334e-05
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-10-01,36,0.10729846710097707,0.006270000000000001,0.0006727613887231264
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-10-01,37,-0.31509132656777133,0.006110000000000001,-0.0019252080053290832
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-10-01,38,0.7145519131678828,0.010540000000000002,0.007531377164789486
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-10-01,39,0.6185600698679601,0.014040000000000002,0.008684583380946161
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-10-01,40,1.0044602511782224,0.007430000000000001,0.007463139666254193
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-10-01,41,0.17239587287442254,0.0029800000000000004,0.0005137397011657792
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-10-01,42,0.4201161674072416,0.04429000000000001,0.018606945054466736
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-10-01,43,0.5173445898490765,0.016910000000000005,0.008748297014347886
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-10-01,44,0.2938937785329693,0.010430000000000002,0.00306531211009887
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-10-01,46,0.1706880859489278,0.0015700000000000002,0.0002679802949398167
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-10-01,47,-0.4233223815230852,0.019210000000000005,-0.008132022949058468
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-10-01,48,0.08163285839498811,0.03177000000000001,0.002593475911208773
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-10-01,49,0.27339139071606816,0.013340000000000001,0.0036470411521523495
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-10-01,50,-0.16337092228423927,0.014610000000000001,-0.002386849174572736
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-10-01,51,0.206241171802051,0.014210000000000002,0.002930687051307145
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-10-01,52,3.265685626652385,0.005520000000000001,0.01802658465912117
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-10-01,53,0.3178055386857058,0.038130000000000004,0.012117925190085964
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-10-01,54,0.450665278021415,0.045000000000000005,0.020279937510963676
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-10-01,55,0.06180989756117128,0.017180000000000004,0.0010618940401009229
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-10-01,67,0.989737667017629,0.0026100000000000003,0.002583215310916012
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-11-01,11,0.2057137369690211,0.011960000000000002,0.0024603362941494926
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-11-01,12,0.6093288626685553,0.034890000000000004,0.0212594840185059
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-11-01,13,0.5193267726013319,0.016550000000000002,0.008594858086552044
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-11-01,14,0.4027313485318409,0.11236000000000002,0.04525089432103765
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-11-01,15,0.42289428229985815,0.0010200000000000003,0.00043135216794585544
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-11-01,16,0.09112418649668919,0.030420000000000003,0.0027719977532292854
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-11-01,17,0.585486992572456,0.013950000000000002,0.008167543546385762
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-11-01,18,0.1261132471989594,0.017140000000000002,0.0021615810569901644
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-11-01,19,0.6122820536534298,0.017680000000000005,0.010825146708592642
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-11-01,20,0.29922592946389776,0.017580000000000002,0.005260391839975323
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-11-01,21,0.4532553168616097,0.034460000000000005,0.015619178219051072
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-11-01,22,0.4419063115720926,0.011610000000000002,0.005130532277351996
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-11-01,23,0.6447714826097422,0.0016700000000000003,0.0010767683759582696
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-11-01,24,0.6655856447471106,0.033870000000000004,0.02254338578758464
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-11-01,25,0.25715707265009385,0.013470000000000001,0.0034639057685967646
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-11-01,26,0.46497982442232355,0.10819000000000001,0.05030616720425119
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-11-01,27,0.4019189543483603,0.027410000000000004,0.011016598538688556
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-11-01,28,0.5353362925008002,0.010720000000000002,0.005738805055608579
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-11-01,29,0.5298307041307582,0.06028000000000001,0.031938194845002106
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-11-01,30,0.44607986676628913,0.021950000000000004,0.009791453075520049
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-11-01,31,0.08218863232862855,0.0023800000000000006,0.00019560894494213601
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-11-01,32,0.4985341623261947,0.0016500000000000002,0.0008225813678382213
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-11-01,33,2.099355881046549,0.04914000000000001,0.10316234799462745
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-11-01,34,0.4512817618160076,0.026280000000000005,0.011859684700524682
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-11-01,35,0.29581062019307885,0.0012200000000000002,0.00036088895663555627
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-11-01,36,0.06100653556817359,0.006270000000000001,0.0003825109780124485
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-11-01,37,-0.2066429710716336,0.006110000000000001,-0.0012625885532476814
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-11-01,38,0.580048846780223,0.010540000000000002,0.006113714845063551
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-11-01,39,0.7364308947377318,0.014040000000000002,0.010339489762117756
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-11-01,40,0.8755462996344957,0.007430000000000001,0.006505309006284304
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-11-01,41,0.0895596994771653,0.0029800000000000004,0.00026688790444195264
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-11-01,42,0.4514372872606997,0.04429000000000001,0.019994157452776395
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-11-01,43,0.6444660542008811,0.016910000000000005,0.010897920976536902
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-11-01,44,0.3273103614331777,0.010430000000000002,0.003413847069748044
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-11-01,46,0.24903416642834308,0.0015700000000000002,0.00039098364129249867
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-11-01,47,-0.023978129218545252,0.019210000000000005,-0.0004606198622882544
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-11-01,48,0.13563150523217332,0.03177000000000001,0.0043090129212261475
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-11-01,49,0.4384479678462135,0.013340000000000001,0.005848895891068489
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-11-01,50,0.08082331098088269,0.014610000000000001,0.0011808285734306962
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-11-01,51,0.38146421817951653,0.014210000000000002,0.005420606540330931
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-11-01,52,3.0164641931900467,0.005520000000000001,0.01665088234640906
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-11-01,53,0.38028316953245467,0.038130000000000004,0.014500197254272498
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-11-01,54,0.5300733986324515,0.045000000000000005,0.02385330293846032
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-11-01,55,0.26765899067403104,0.017180000000000004,0.004598381459779854
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-11-01,67,1.8482442284787313,0.0026100000000000003,0.0048239174363294895
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-12-01,11,0.3174542888667039,0.011960000000000002,0.0037967532948457792
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-12-01,12,0.5092074870665423,0.034890000000000004,0.01776624922375166
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-12-01,13,0.5660115077873447,0.016550000000000002,0.009367490453880556
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-12-01,14,0.33732889976541713,0.11236000000000002,0.037902275177642275
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-12-01,15,0.7359870659029778,0.0010200000000000003,0.0007507068072210376
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-12-01,16,0.4774238543965824,0.030420000000000003,0.014523233650744038
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-12-01,17,0.6023961627551699,0.013950000000000002,0.008403426470434622
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-12-01,18,0.4386841724928336,0.017140000000000002,0.007519046716527169
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-12-01,19,1.1751274103770157,0.017680000000000005,0.020776252615465642
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-12-01,20,0.38820286858225617,0.017580000000000002,0.006824606429676064
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-12-01,21,0.5259553207345226,0.034460000000000005,0.01812442035251165
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-12-01,22,0.41434515577338815,0.011610000000000002,0.004810547258529038
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-12-01,23,0.6349474896290191,0.0016700000000000003,0.001060362307680462
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-12-01,24,0.7572984560423199,0.033870000000000004,0.02564969870615338
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-12-01,25,0.15527999350011285,0.013470000000000001,0.0020916215124465202
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-12-01,26,0.41162806046609945,0.10819000000000001,0.0445340398618273
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-12-01,27,0.35414938418824443,0.027410000000000004,0.009707234620599782
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-12-01,28,0.5690208289724111,0.010720000000000002,0.006099903286584249
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-12-01,29,0.49590243597668554,0.06028000000000001,0.029892998840674607
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-12-01,30,0.5744446406037,0.021950000000000004,0.012609059861251218
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-12-01,31,0.30757454847173393,0.0023800000000000006,0.0007320274253627269
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-12-01,32,0.3396154800249118,0.0016500000000000002,0.0005603655420411046
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-12-01,33,5.01671182954927,0.04914000000000001,0.2465212193040512
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-12-01,34,0.4980820828144085,0.026280000000000005,0.013089597136362659
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-12-01,35,0.26568049324809256,0.0012200000000000002,0.000324130201762673
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-12-01,36,0.5550741859639592,0.006270000000000001,0.003480315145994025
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-12-01,37,-0.39466624339497874,0.006110000000000001,-0.0024114107471433204
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-12-01,38,0.555077973125081,0.010540000000000002,0.005850521836738355
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-12-01,39,0.7453841433817742,0.014040000000000002,0.010465193373080111
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-12-01,40,0.7981741105441537,0.007430000000000001,0.005930433641343063
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-12-01,41,-0.03290636416905063,0.0029800000000000004,-9.806096522377088e-05
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-12-01,42,0.04966780355064088,0.04429000000000001,0.0021997870192578847
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-12-01,43,0.5532602887032716,0.016910000000000005,0.009355631481972325
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-12-01,44,0.28505519060588363,0.010430000000000002,0.002973125638019367
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-12-01,46,0.3549191271281984,0.0015700000000000002,0.0005572230295912715
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-12-01,47,-0.16249864626882227,0.019210000000000005,-0.0031215989948240766
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-12-01,48,0.24974378732851682,0.03177000000000001,0.007934360123426982
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-12-01,49,0.5460667507063408,0.013340000000000001,0.007284530454422587
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-12-01,50,0.5245689673689196,0.014610000000000001,0.007663952613259916
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-12-01,51,0.5182717372050737,0.014210000000000002,0.007364641385684098
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-12-01,52,5.362558724793699,0.005520000000000001,0.029601324160861222
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-12-01,53,0.4779874287109298,0.038130000000000004,0.018225660656747755
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-12-01,54,0.571645669233699,0.045000000000000005,0.025724055115516457
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-12-01,55,0.4497518035501959,0.017180000000000004,0.007726735984992367
20260909_m1_02,available,GroupsFixed,2023-08-01,2023-12-01,67,3.552037826757839,0.0026100000000000003,0.00927081872783796
20260909_m1_02,available,GroupsFixed,2023-08-01,2024-01-01,11,0.2893267351914171,0.011960000000000002,0.0034603477528893493
20260909_m1_02,available,GroupsFixed,2023-08-01,2024-01-01,12,0.5092934460063736,0.034890000000000004,0.017769248331162377
20260909_m1_02,available,GroupsFixed,2023-08-01,2024-01-01,13,0.6160107228359348,0.016550000000000002,0.010194977462934723
20260909_m1_02,available,GroupsFixed,2023-08-01,2024-01-01,14,-0.012466755757765902,0.11236000000000002,-0.001400764676942577
20260909_m1_02,available,GroupsFixed,2023-08-01,2024-01-01,15,0.6285647603247687,0.0010200000000000003,0.0006411360555312643
20260909_m1_02,available,GroupsFixed,2023-08-01,2024-01-01,16,0.5640560361638454,0.030420000000000003,0.017158584620104177
20260909_m1_02,available,GroupsFixed,2023-08-01,2024-01-01,17,0.6708658843618821,0.013950000000000002,0.009358579086848257
20260909_m1_02,available,GroupsFixed,2023-08-01,2024-01-01,18,0.6745674212754791,0.017140000000000002,0.011562085600661713
20260909_m1_02,available,GroupsFixed,2023-08-01,2024-01-01,19,1.1385060147785082,0.017680000000000005,0.02012878634128403
20260909_m1_02,available,GroupsFixed,2023-08-01,2024-01-01,20,0.3899349067257503,0.017580000000000002,0.0068550556602386915
20260909_m1_02,available,GroupsFixed,2023-08-01,2024-01-01,21,0.5641921483188522,0.034460000000000005,0.01944206143106765
20260909_m1_02,available,GroupsFixed,2023-08-01,2024-01-01,22,0.39325280763457926,0.011610000000000002,0.004565665096637466
20260909_m1_02,available,GroupsFixed,2023-08-01,2024-01-01,23,0.5730788552492254,0.0016700000000000003,0.0009570416882662066
20260909_m1_02,available,GroupsFixed,2023-08-01,2024-01-01,24,0.8836347627410177,0.033870000000000004,0.029928709414038274
20260909_m1_02,available,GroupsFixed,2023-08-01,2024-01-01,25,0.6003028351924166,0.013470000000000001,0.008086079190041852
20260909_m1_02,available,GroupsFixed,2023-08-01,2024-01-01,26,0.46724831969556274,0.10819000000000001,0.05055159570786294
20260909_m1_02,available,GroupsFixed,2023-08-01,2024-01-01,27,0.30603200369564776,0.027410000000000004,0.008388337221297707
20260909_m1_02,available,GroupsFixed,2023-08-01,2024-01-01,28,0.6286080883811459,0.010720000000000002,0.006738678707445885
20260909_m1_02,available,GroupsFixed,2023-08-01,2024-01-01,29,0.4994218233691653,0.06028000000000001,0.03010514751269329
20260909_m1_02,available,GroupsFixed,2023-08-01,2024-01-01,30,0.723500597420152,0.021950000000000004,0.01588083811337234
20260909_m1_02,available,GroupsFixed,2023-08-01,2024-01-01,31,0.24751476154481747,0.0023800000000000006,0.0005890851324766657
20260909_m1_02,available,GroupsFixed,2023-08-01,2024-01-01,32,0.37522434685140493,0.0016500000000000002,0.0006191201723048182
20260909_m1_02,available,GroupsFixed,2023-08-01,2024-01-01,33,4.399712787211444,0.04914000000000001,0.21620188636357038
20260909_m1_02,available,GroupsFixed,2023-08-01,2024-01-01,34,0.5430620790782629,0.026280000000000005,0.014271671438176751
20260909_m1_02,available,GroupsFixed,2023-08-01,2024-01-01,35,0.7142924912254415,0.0012200000000000002,0.0008714368392950387
20260909_m1_02,available,GroupsFixed,2023-08-01,2024-01-01,36,0.8865596082433225,0.006270000000000001,0.005558728743685633
20260909_m1_02,available,GroupsFixed,2023-08-01,2024-01-01,37,-0.2051149780444106,0.006110000000000001,-0.0012532525158513489
20260909_m1_02,available,GroupsFixed,2023-08-01,2024-01-01,38,0.524217125991015,0.010540000000000002,0.0055252485079452995
20260909_m1_02,available,GroupsFixed,2023-08-01,2024-01-01,39,0.8734334204069693,0.014040000000000002,0.01226300522251385
20260909_m1_02,available,GroupsFixed,2023-08-01,2024-01-01,40,0.7816482433718933,0.007430000000000001,0.005807646448253168
20260909_m1_02,available,GroupsFixed,2023-08-01,2024-01-01,41,0.08278501103882846,0.0029800000000000004,0.00024669933289570885
20260909_m1_02,available,GroupsFixed,2023-08-01,2024-01-01,42,0.1307554090653596,0.04429000000000001,0.005791157067504778
20260909_m1_02,available,GroupsFixed,2023-08-01,2024-01-01,43,0.5800789790404282,0.016910000000000005,0.009809135535573643
20260909_m1_02,available,GroupsFixed,2023-08-01,2024-01-01,44,0.24539915756099911,0.010430000000000002,0.0025595132133612213
20260909_m1_02,available,GroupsFixed,2023-08-01,2024-01-01,46,0.4621328723879711,0.0015700000000000002,0.0007255486096491147
20260909_m1_02,available,GroupsFixed,2023-08-01,2024-01-01,47,0.13551925730752423,0.019210000000000005,0.002603324932877541
20260909_m1_02,available,GroupsFixed,2023-08-01,2024-01-01,48,0.2754186241614748,0.03177000000000001,0.008750049689610056
20260909_m1_02,available,GroupsFixed,2023-08-01,2024-01-01,49,0.6597119247208494,0.013340000000000001,0.008800557075776132
20260909_m1_02,available,GroupsFixed,2023-08-01,2024-01-01,50,0.553775173441694,0.014610000000000001,0.00809065528398315
20260909_m1_02,available,GroupsFixed,2023-08-01,2024-01-01,51,0.6801550644897613,0.014210000000000002,0.00966500346639951
20260909_m1_02,available,GroupsFixed,2023-08-01,2024-01-01,52,2.3615854997321795,0.005520000000000001,0.013035951958521632
20260909_m1_02,available,GroupsFixed,2023-08-01,2024-01-01,53,0.6763591312615381,0.038130000000000004,0.025789573675002453
