date,Item_code,Name,Weight,Prediction,Contribution,Method,Parent
2026-08-01,281,"Комплект столовых приборов, комплект на 1 человека",0.00028,1.999185639237874,0.0005597719789866047,native,54
2026-08-01,282,"Компьютер персональный переносной (ноутбук), шт.",0.00185,-0.49363404747866635,-0.0009132229878355328,native,31
2026-08-01,283,"Компьютер планшетный, шт.",0.00162,-0.5262218699134236,-0.0008524794292597461,native,31
2026-08-01,285,"Консервы мясные для детского питания, кг",3e-05,0.31280044351364256,9.384013305409277e-06,native,26
2026-08-01,286,"Консервы мясные, 350 г",0.00041,0.19589499179695666,8.031694663675223e-05,native,26
2026-08-01,288,"Консервы овощные для детского питания, кг",8e-05,1.7337260145791766,0.00013869808116633413,native,53
2026-08-01,290,"Консервы рыбные в томатном соусе, 350 г",0.0005,0.5394840169331194,0.0002697420084665597,native,34
2026-08-01,291,"Консервы рыбные натуральные и с добавлением масла, 350 г",0.0013,0.6608474309119631,0.000859101660185552,native,34
2026-08-01,292,"Консервы томатные, кг",0.00128,0.5510716772363966,0.0007053717468625877,native,53
2026-08-01,294,"Консервы фруктово-ягодные для детского питания, кг",9e-05,-0.7406622817931603,-6.665960536138443e-05,native,53
2026-08-01,295,"Конструктор детский пластмассовый, набор",0.00029,0.18243333241387036,5.2905666400022406e-05,native,54
2026-08-01,296,"Конфеты мягкие, глазированные шоколадом, кг",0.00332,0.43204369949804644,0.0014343850823335142,native,16
2026-08-01,298,"Конфеты шоколадные натуральные и с добавками, кг",0.003,-0.26072346994272066,-0.000782170409828162,native,16
2026-08-01,301,"Коньяк ординарный отечественный, л",0.00278,0.1418737602981502,0.0003944090536288575,native,11
2026-08-01,302,"Корвалол, 25 мл",0.00039,0.6208548136758854,0.00024213337733359529,native,21
2026-08-01,303,"Корригирующие очки, шт.",0.00097,0.2557632113636725,0.00024809031502276234,native,21
2026-08-01,304,"Костюм-двойка мужской из шерстяных, полушерстяных или смесовых  тканей, шт.",0.00255,0.3329851198390622,0.0008491120555896087,native,29
