period_type,date,item_key,product_name,component,matched,match_method,match_score,item_code,sprav_name,weight,index_used,item_mom_pp,headline_contribution_pp
month_end_bridge,2026-06-22,70,"Дизельное топливо, л",nonfood,True,exact,1.0,209,"Дизельное топливо, л",0.00286,115.10366607167376,15.103666071673771,0.0431964849649869
month_end_bridge,2026-06-22,72,"Бензин автомобильный марки АИ-92, л",nonfood,True,exact,1.0,130,"Бензин автомобильный марки АИ-92, л",0.01023,118.88252592477946,18.882525924779458,0.1931682402104938
month_end_bridge,2026-06-22,73,"Бензин автомобильный марки АИ-95, л",nonfood,True,exact,1.0,131,"Бензин автомобильный марки АИ-95, л",0.01543,120.4779622209502,20.47796222095019,0.3159749570692614
month_end_bridge,2026-06-22,74,"Бензин автомобильный марки АИ-98 и выше, л",nonfood,True,exact,1.0,132,"Бензин автомобильный марки АИ-98, л",0.00117,107.5887525784388,7.5887525784388,0.0088788405167733
