Feature,Horizon,Pearson_r,P_value,Abs_r,N,Significant
reg_construction_L11,h=2,0.07472542051396949,0.44648479441987093,0.07472542051396949,106,False
reg_housing_secondary_L3,h=2,0.07450466320859073,0.43496505994877727,0.07450466320859073,112,False
Ruonia_L1,h=2,-0.07428912733500476,0.4280404198541334,0.07428912733500476,116,False
ki_L8,h=2,-0.07404108760909027,0.44418176292808315,0.07404108760909027,109,False
reg_income_real_MA6,h=2,0.07385410778649494,0.44320762809004605,0.07385410778649494,110,False
Ruonia_L6,h=2,-0.07368598788807725,0.44213815052590577,0.07368598788807725,111,False
mom_L6,h=2,-0.07306383635324787,0.44601181546246393,0.07306383635324787,111,False
nonprod_MA6,h=2,-0.07288188759404687,0.4450621999118695,0.07288188759404687,112,False
reg_agri_prices_L0,h=2,-0.07258165841794192,0.4367530143041439,0.07258165841794192,117,False
reg_agri_prices,h=2,-0.07258165841794192,0.4367530143041439,0.07258165841794192,117,False
reg_income_nom_MA3,h=2,0.072541637142956,0.445128886320661,0.072541637142956,113,False
prod_L12,h=2,0.07234820004917411,0.4632925148757499,0.07234820004917411,105,False
reg_income_real_MA3,h=2,0.07212760457954971,0.447737976813428,0.07212760457954971,113,False
reg_ppi_L8,h=2,-0.07207945272408454,0.456377324477231,0.07207945272408454,109,False
reg_construction_L8,h=2,0.07206608081435331,0.4564610900180532,0.07206608081435331,109,False
reg_income_real_D3,h=2,0.07126536252870226,0.45525019199176653,0.07126536252870226,112,False
reg_ppi_L9,h=2,-0.07079034891215676,0.4665961373924139,0.07079034891215676,108,False
reg_agri_prices_MA3,h=2,-0.0704525827370433,0.4543415560330713,0.0704525827370433,115,False
ibved_m_L0,h=2,-0.0698162422332462,0.6485919362329053,0.0698162422332462,45,False
ibved_m,h=2,-0.0698162422332462,0.6485919362329053,0.0698162422332462,45,False
reg_income_nom_D3,h=2,0.0694915295741882,0.4665770729234054,0.0694915295741882,112,False
reg_invest_prices_L2,h=2,0.0694408214413726,0.4608635372625661,0.0694408214413726,115,False
reg_income_real_D1,h=2,0.06854856982538562,0.468644987959954,0.06854856982538562,114,False
ibved_m_L8,h=2,-0.06838600111826947,0.6875590147981442,0.06838600111826947,37,False
Ruonia_L8,h=2,-0.06811163495870436,0.48160345483301265,0.06811163495870436,109,False
Ruonia_L5,h=2,-0.06785808338273985,0.47714246035437036,0.06785808338273985,112,False
reg_services_L11,h=2,-0.06782117770255017,0.5160144893722906,0.06782117770255017,94,False
reg_housing_primary_L12,h=2,-0.0674050624159295,0.49871822689523293,0.0674050624159295,103,False
reg_housing_primary_MA6,h=2,0.06725315563652787,0.48512069283181125,0.06725315563652787,110,False
Ruonia_L7,h=2,-0.06723199373618875,0.48525837881196304,0.06723199373618875,110,False
brent_L7,h=2,0.06717768742623516,0.5177417086125817,0.06717768742623516,95,False
reg_payables,h=2,-0.06667895129272053,0.4750448440507837,0.06667895129272053,117,False
reg_payables_L0,h=2,-0.06667895129272053,0.4750448440507837,0.06667895129272053,117,False
reg_invest_prices_L6,h=2,-0.06660362954933591,0.48734291386870043,0.06660362954933591,111,False
Ruonia_MA6,h=2,-0.06656817644696209,0.4855761886666477,0.06656817644696209,112,False
reg_wage_agri_L8,h=2,0.06605828300205431,0.4949458488535832,0.06605828300205431,109,False
serv_L4,h=2,-0.06572775855212071,0.4891410907023966,0.06572775855212071,113,False
nonprod_L5,h=2,0.06534492146488584,0.49364705628263306,0.06534492146488584,112,False
reg_income_real_D6,h=2,-0.06436362026116287,0.5061024651044613,0.06436362026116287,109,False
reg_profit_L10,h=2,-0.06426683942145009,0.5107608056606641,0.06426683942145009,107,False
reg_housing_secondary_L4,h=2,0.06341182474181714,0.5084916459723129,0.06341182474181714,111,False
prod_L7,h=2,-0.06327223343180063,0.5113850618604878,0.06327223343180063,110,False
reg_housing_primary_D12,h=2,0.06318954147166875,0.5260081521953721,0.06318954147166875,103,False
reg_invest_prices_D1,h=2,-0.06313861688610849,0.5007363818542679,0.06313861688610849,116,False
prod_L1,h=2,-0.06265208171490312,0.5040488801959978,0.06265208171490312,116,False
reg_income_nom_STD3,h=2,-0.062390410620488855,0.5115120821128112,0.062390410620488855,113,False
Ruonia_L4,h=2,-0.06226687298603044,0.5123501760166449,0.06226687298603044,113,False
reg_retail_L8,h=2,-0.06198895970464021,0.5219524260875525,0.06198895970464021,109,False
ki_i_L1,h=2,0.0617675129333378,0.510100427937533,0.0617675129333378,116,False
reg_income_real_STD3,h=2,-0.06172707389244428,0.5160205051147704,0.06172707389244428,113,False
reg_housing_secondary_D6,h=2,-0.06140070471819374,0.525917329285548,0.06140070471819374,109,False
reg_housing_primary_L11,h=2,-0.06133988405490141,0.5362003759553102,0.06133988405490141,104,False
reg_shipped_D12,h=2,-0.060886983858818855,0.5372279122903139,0.060886983858818855,105,False
reg_housing_primary_D6,h=2,-0.0605158138521779,0.5319100467341487,0.0605158138521779,109,False
ki_L5,h=2,-0.06008004609530098,0.5291767174016598,0.06008004609530098,112,False
reg_income_nom_D6,h=2,-0.06006392547298946,0.5349834569266616,0.06006392547298946,109,False
reg_wage_agri_L1,h=2,0.060049473016067945,0.521960212180567,0.060049473016067945,116,False
reg_wage_L6,h=2,-0.05977717360471975,0.5331399473109234,0.05977717360471975,111,False
serv_L2,h=2,-0.059774405671592076,0.5257061026377275,0.059774405671592076,115,False
brent_pct_D6,h=2,0.05971005224592406,0.5336006681107283,0.05971005224592406,111,False
ki_L4,h=2,0.05896157047863131,0.5350331150074222,0.05896157047863131,113,False
brent_pct_L2,h=2,-0.05891814742665816,0.5316638347640915,0.05891814742665816,115,False
Ruonia_MA3,h=2,-0.05832586206311019,0.5358045396644778,0.05832586206311019,115,False
reg_payables_STD3,h=2,0.058272408291153405,0.5361790252470457,0.058272408291153405,115,False
reg_receivables_L3,h=2,0.05817002221991545,0.5387118968270687,0.05817002221991545,114,False
reg_payables_MA6,h=2,-0.05773383765620908,0.5454130856886897,0.05773383765620908,112,False
reg_ppi_STD3,h=2,-0.05745611745821081,0.5419138816714348,0.05745611745821081,115,False
reg_wage_agri_L11,h=2,0.05734791685925338,0.5592787879548274,0.05734791685925338,106,False
reg_ppi_L7,h=2,-0.057180027282387934,0.5529508376046557,0.057180027282387934,110,False
reg_income_real_L1,h=2,0.05699477967412168,0.5469603701529722,0.05699477967412168,114,False
reg_wage_agri_MA3,h=2,0.05682621446082517,0.5463598127715357,0.05682621446082517,115,False
reg_services_L4,h=2,0.05606459738561944,0.5776181732576152,0.05606459738561944,101,False
brent_L3,h=2,0.056010913249324674,0.5838321394576589,0.056010913249324674,98,False
reg_income_nom_L1,h=2,0.05543216886433061,0.558022238620765,0.05543216886433061,114,False
reg_wage_agri_L7,h=2,-0.05521039844689792,0.5667300270424293,0.05521039844689792,110,False
reg_agri_prices_STD3,h=2,-0.05461382043615128,0.5621150112132892,0.05461382043615128,115,False
reg_services_L2,h=2,0.054204650588970164,0.5865767604236533,0.054204650588970164,103,False
brent_L2,h=2,0.053754715559885397,0.5971924304918791,0.053754715559885397,99,False
reg_wage_L3,h=2,-0.053560376561263855,0.5714124913175287,0.053560376561263855,114,False
ki_L12,h=2,-0.053381445364239416,0.5886212608225145,0.053381445364239416,105,False
mom_MA3,h=2,-0.05323907978005954,0.5720128530914597,0.05323907978005954,115,False
reg_profit_L7,h=2,0.05303465407758382,0.5821372711819863,0.05303465407758382,110,False
ki_L11,h=2,-0.052912521385329266,0.5901034887798773,0.052912521385329266,106,False
reg_housing_secondary_L1,h=2,0.052582211455096235,0.578469467227202,0.052582211455096235,114,False
reg_agri_prices_MA6,h=2,-0.052491990048188567,0.5825456821621836,0.052491990048188567,112,False
reg_payables_L2,h=2,0.051866367438345946,0.5819768806185227,0.051866367438345946,115,False
reg_wage_agri_D12,h=2,-0.0518120941354103,0.5996433673809586,0.0518120941354103,105,False
reg_income_nom_D12,h=2,0.05180915878245685,0.6032463740176759,0.05180915878245685,103,False
ki_L10,h=2,-0.051460141443834144,0.5986071230673657,0.051460141443834144,107,False
ki_i_L12,h=2,-0.05143728883751223,0.6022893151017862,0.05143728883751223,105,False
reg_agri_prices_L5,h=2,-0.05128039592597232,0.5912911425473297,0.05128039592597232,112,False
brent_pct_D12,h=2,0.05086127462954885,0.6063657723876876,0.05086127462954885,105,False
reg_invest_prices_L10,h=2,0.050702175508709944,0.6040111017029385,0.050702175508709944,107,False
ki_L9,h=2,-0.050547543230787154,0.6033945200826015,0.050547543230787154,108,False
ki_i_L3,h=2,-0.05047831424070279,0.5937834058273231,0.05047831424070279,114,False
reg_income_nom_L2,h=2,0.0501818378348671,0.5976090992510715,0.0501818378348671,113,False
nonprod_L0,h=2,0.04999064646343784,0.5924695791323947,0.04999064646343784,117,False
nonprod,h=2,0.04999064646343784,0.5924695791323947,0.04999064646343784,117,False
brent_L10,h=2,0.04960986497195736,0.6367550152951954,0.04960986497195736,93,False
reg_services_STD3,h=2,0.04921831825879814,0.6215077401630733,0.04921831825879814,103,False
serv,h=2,-0.04893082991584158,0.6003486016268935,0.04893082991584158,117,False
serv_L0,h=2,-0.04893082991584158,0.6003486016268935,0.04893082991584158,117,False
reg_invest_prices_L7,h=2,-0.04855052259576233,0.6144845055325687,0.04855052259576233,110,False
brent_L8,h=2,0.048473861166816734,0.6426791109125258,0.048473861166816734,94,False
reg_wage_agri_L9,h=2,0.04839632525833623,0.618915059824775,0.04839632525833623,108,False
reg_wage_L7,h=2,-0.04818165746377743,0.6171798009528012,0.04818165746377743,110,False
reg_payables_L7,h=2,-0.04816431030662507,0.6173066821834633,0.04816431030662507,110,False
month_sin,h=2,-0.04767413508303752,0.6097513740125439,0.04767413508303752,117,False
reg_income_nom_L4,h=2,0.04730651742429044,0.6219848145006578,0.04730651742429044,111,False
reg_housing_secondary_MA3,h=2,0.04659422310348521,0.6240896149339626,0.04659422310348521,113,False
reg_income_real_D12,h=2,0.04576213645554216,0.6462287898084351,0.04576213645554216,103,False
reg_payables_D1,h=2,-0.044909948341677185,0.6321532473557087,0.044909948341677185,116,False
reg_invest_prices_L3,h=2,0.04430330655395757,0.6397511858517445,0.04430330655395757,114,False
reg_ind_prod_L11,h=2,-0.04424896493803211,0.6524292434062471,0.04424896493803211,106,False
serv_STD3,h=2,0.04415653106573856,0.6393686172284208,0.04415653106573856,115,False
reg_payables_L12,h=2,-0.04355228541099884,0.659107749831521,0.04355228541099884,105,False
nonprod_L4,h=2,0.04258767049151454,0.6542377218782414,0.04258767049151454,113,False
reg_agri_prices_L7,h=2,0.04230534504962214,0.6607846278070946,0.04230534504962214,110,False
reg_wage_agri_D1,h=2,-0.042249423143081936,0.6524844460817535,0.042249423143081936,116,False
reg_income_real_L2,h=2,0.04224361544475091,0.656853676119355,0.04224361544475091,113,False
nonprod_L9,h=2,-0.04219595621568834,0.6645761506375307,0.04219595621568834,108,False
reg_payables_L6,h=2,-0.04172892947806883,0.6636681942082076,0.04172892947806883,111,False
ki_i_L10,h=2,-0.04141200498795889,0.6719163044969139,0.04141200498795889,107,False
reg_housing_secondary_L2,h=2,0.04108319063718203,0.6657072150144023,0.04108319063718203,113,False
usd_L10,h=2,-0.04106573706897596,0.6745035848276212,0.04106573706897596,107,False
prod_L4,h=2,-0.04099714568495984,0.6663655539300026,0.04099714568495984,113,False
reg_services_D1,h=2,0.04015231492731472,0.6857060263179795,0.04015231492731472,104,False
reg_shipped_D1,h=2,-0.039598289654855796,0.6730005494767382,0.039598289654855796,116,False
reg_payables_L8,h=2,-0.0395265158332185,0.6832216386883114,0.0395265158332185,109,False
reg_receivables_MA3,h=2,-0.03901023051744164,0.6789285321614822,0.03901023051744164,115,False
brent_L9,h=2,0.03835790434800979,0.715080285254459,0.03835790434800979,93,False
brent_pct_L6,h=2,0.038335792046372594,0.6895488018790337,0.038335792046372594,111,False
usd_L7,h=2,0.03832359162562304,0.6910019347238433,0.03832359162562304,110,False
reg_retail_L11,h=2,-0.038235149142150954,0.6971801581729149,0.038235149142150954,106,False
usd_L8,h=2,0.038006505254113275,0.6947872577364242,0.038006505254113275,109,False
reg_profit_D12,h=2,-0.03783695461883262,0.7015643821957536,0.03783695461883262,105,False
reg_income_real_L4,h=2,0.03742964761847294,0.6965228534116187,0.03742964761847294,111,False
reg_invest_prices_L0,h=2,-0.03734732600928335,0.6893220195267148,0.03734732600928335,117,False
reg_invest_prices,h=2,-0.03734732600928335,0.6893220195267148,0.03734732600928335,117,False
reg_wage_L1,h=2,-0.03721189610728041,0.6916761453617741,0.03721189610728041,116,False
reg_retail_L6,h=2,-0.03689866655191091,0.7006213291607327,0.03689866655191091,111,False
reg_ppi_L6,h=2,-0.03640867671059465,0.704411050052066,0.03640867671059465,111,False
serv_L12,h=2,-0.035789409341324345,0.717009420588778,0.035789409341324345,105,False
reg_receivables_D3,h=2,-0.03570778711235156,0.7060446753732166,0.03570778711235156,114,False
reg_housing_secondary_D3,h=2,-0.03555804302728753,0.7097386756823967,0.03555804302728753,112,False
reg_profit_L4,h=2,-0.03542360802388155,0.7095293628717804,0.03542360802388155,113,False
reg_housing_primary_L1,h=2,-0.03467668215805214,0.7141595064994526,0.03467668215805214,114,False
brent_pct_L12,h=2,0.03450065516724749,0.7267900226558685,0.03450065516724749,105,False
ki_i_L11,h=2,0.03421571058824556,0.7276919271848701,0.03421571058824556,106,False
reg_receivables_L2,h=2,-0.03352333566887067,0.7220873704208918,0.03352333566887067,115,False
reg_receivables_D1,h=2,0.033514521286106984,0.7209767428871481,0.033514521286106984,116,False
reg_wage_agri_L6,h=2,0.03342004128669527,0.7276798693368003,0.03342004128669527,111,False
brent_pct_L10,h=2,-0.03332693463417252,0.7332676453920419,0.03332693463417252,107,False
reg_receivables_L1,h=2,-0.03298986450993942,0.7251686210128356,0.03298986450993942,116,False
reg_receivables_L8,h=2,-0.03293486132573043,0.7338730147825995,0.03293486132573043,109,False
serv_L5,h=2,0.032212066017050144,0.735993567274287,0.032212066017050144,112,False
reg_construction_D1,h=2,0.032103136626634984,0.7322718091906901,0.032103136626634984,116,False
reg_shipped_L7,h=2,-0.0319751999730254,0.7401818231618015,0.0319751999730254,110,False
reg_housing_secondary_D1,h=2,-0.031945173484146216,0.7358091082021126,0.031945173484146216,114,False
reg_profit_L3,h=2,-0.03188225642159201,0.7363103046389594,0.03188225642159201,114,False
reg_housing_secondary_D12,h=2,0.031834458337330084,0.7495578753029281,0.031834458337330084,103,False
serv_L9,h=2,0.03174018888661711,0.7443504636311876,0.03174018888661711,108,False
reg_wage_L5,h=2,-0.03159479369474543,0.7408715846824232,0.03159479369474543,112,False
reg_ind_prod_L3,h=2,0.03151022542642031,0.739276154664891,0.03151022542642031,114,False
ki_i_L4,h=2,-0.030606224770006754,0.74759921389252,0.030606224770006754,113,False
mom_L4,h=2,-0.03014893641005956,0.7512464289903246,0.03014893641005956,113,False
nonprod_L8,h=2,0.030044085364797916,0.7564672460265199,0.030044085364797916,109,False
reg_income_nom_L8,h=2,0.02988293866466527,0.7599479835602011,0.02988293866466527,107,False
brent_pct_L4,h=2,-0.02983569794402607,0.7537479117838145,0.02983569794402607,113,False
usd_L12,h=2,0.029617910615504908,0.7642335099873441,0.029617910615504908,105,False
reg_housing_primary,h=2,0.029588964051265078,0.7535903958407385,0.029588964051265078,115,False
reg_housing_primary_L0,h=2,0.029588964051265078,0.7535903958407385,0.029588964051265078,115,False
usd_L3,h=2,0.029515028462204586,0.7552463204941013,0.029515028462204586,114,False
reg_housing_secondary_L0,h=2,0.029228033740957345,0.7565016931039306,0.029228033740957345,115,False
reg_housing_secondary,h=2,0.029228033740957345,0.7565016931039306,0.029228033740957345,115,False
reg_wage_agri,h=2,0.029186260372871753,0.7547557747622013,0.029186260372871753,117,False
reg_wage_agri_L0,h=2,0.029186260372871753,0.7547557747622013,0.029186260372871753,117,False
reg_income_real_L12,h=2,0.02906678969591016,0.7707017561519953,0.02906678969591016,103,False
reg_agri_prices_L3,h=2,0.028902033491291012,0.7601740740955667,0.028902033491291012,114,False
reg_payables_L11,h=2,-0.02860731629937171,0.7709765945244627,0.02860731629937171,106,False
reg_construction_L7,h=2,0.028461986810208232,0.7678704399561936,0.028461986810208232,110,False
serv_D1,h=2,0.028437470662214647,0.7618705754403226,0.028437470662214647,116,False
reg_income_nom_L3,h=2,0.028291378133036674,0.7671474571379852,0.028291378133036674,112,False
reg_income_real_L8,h=2,0.02803621628306544,0.7743734899711733,0.02803621628306544,107,False
reg_payables_L4,h=2,-0.027908075052587317,0.7691969129578443,0.027908075052587317,113,False
reg_profit_L9,h=2,-0.027653343933270152,0.7763396577965248,0.027653343933270152,108,False
reg_construction_L9,h=2,0.02762450949227388,0.776566760365651,0.02762450949227388,108,False
reg_profit_D1,h=2,-0.027473277311075715,0.7697154958594558,0.027473277311075715,116,False
reg_invest_prices_L4,h=2,0.02723021726367629,0.7746515328852265,0.02723021726367629,113,False
reg_wage_MA3,h=2,0.026433832094034264,0.7791525743599629,0.026433832094034264,115,False
reg_receivables_L11,h=2,0.026148306953040844,0.7901878044092703,0.026148306953040844,106,False
nonprod_L6,h=2,0.02606835493240788,0.7859416727947208,0.02606835493240788,111,False
reg_housing_primary_L3,h=2,0.02542805544108593,0.7901396039356695,0.02542805544108593,112,False
reg_construction_D3,h=2,0.02524310695859231,0.7897811574192735,0.02524310695859231,114,False
ki_i_L6,h=2,-0.025213991223026647,0.7927968319101409,0.025213991223026647,111,False
reg_income_nom_L12,h=2,0.024330925054731344,0.8072661245069552,0.024330925054731344,103,False
reg_agri_prices_D1,h=2,0.02429039307774597,0.7957737250756948,0.02429039307774597,116,False
reg_wage_L8,h=2,0.024027004338618877,0.8041397589269038,0.024027004338618877,109,False
reg_payables_L10,h=2,0.0239651414318701,0.8064402845629086,0.0239651414318701,107,False
usd_L6,h=2,0.02363549332512667,0.8055034937162838,0.02363549332512667,111,False
reg_payables_D6,h=2,-0.022103902557757408,0.8178812004606644,0.022103902557757408,111,False
usd_L5,h=2,-0.02148608291634401,0.8220863609725835,0.02148608291634401,112,False
reg_receivables_L12,h=2,0.021343024435656742,0.8289038970818344,0.021343024435656742,105,False
nonprod_L11,h=2,-0.02126442741552685,0.8287076976688462,0.02126442741552685,106,False
nonprod_D6,h=2,0.02099755366313297,0.8268503976688817,0.02099755366313297,111,False
usd_L4,h=2,0.02096158412377474,0.8255819244391727,0.02096158412377474,113,False
reg_ind_prod_L4,h=2,-0.02060199091446447,0.8285277715348414,0.02060199091446447,113,False
reg_wage_D12,h=2,0.020128095490768976,0.8385072069362709,0.020128095490768976,105,False
ibved_m_L11,h=2,0.02011942578703276,0.9100792604681828,0.02011942578703276,34,False
brent_pct_D1,h=2,-0.019989139302765125,0.831343047919304,0.019989139302765125,116,False
brent_L11,h=2,0.019720938092615242,0.8519833263496456,0.019720938092615242,92,False
reg_invest_prices_L8,h=2,-0.01951724928707326,0.8403576266714758,0.01951724928707326,109,False
reg_income_real_L3,h=2,0.019256401848908217,0.8402895958286716,0.019256401848908217,112,False
reg_invest_prices_L9,h=2,0.01917892605185476,0.8438180592714416,0.01917892605185476,108,False
usd_L2,h=2,-0.01908212085616563,0.8395916014621241,0.01908212085616563,115,False
reg_invest_prices_MA6,h=2,0.019066033025954363,0.8418478314983695,0.019066033025954363,112,False
reg_wage_L2,h=2,-0.0185593644234309,0.8439294852955881,0.0185593644234309,115,False
reg_invest_prices_D6,h=2,0.01853555762142364,0.8468883503365442,0.01853555762142364,111,False
reg_ppi_MA3,h=2,-0.018252560368033334,0.8464775607243581,0.018252560368033334,115,False
reg_agri_prices_L4,h=2,-0.018134135967744748,0.8488069834892146,0.018134135967744748,113,False
reg_receivables,h=2,0.018071216705090227,0.8466557497833732,0.018071216705090227,117,False
reg_receivables_L0,h=2,0.018071216705090227,0.8466557497833732,0.018071216705090227,117,False
reg_agri_prices_L10,h=2,0.01804182050958809,0.8536612133957792,0.01804182050958809,107,False
reg_income_nom_L11,h=2,0.01777676259482696,0.8578504111893335,0.01777676259482696,104,False
reg_payables_D12,h=2,-0.01745820107546837,0.8596927093676737,0.01745820107546837,105,False
reg_receivables_L6,h=2,-0.01708584893677474,0.8587340936292558,0.01708584893677474,111,False
reg_shipped_L10,h=2,-0.016982172161101174,0.8621686817988791,0.016982172161101174,107,False
brent_pct_MA6,h=2,0.016479119511538978,0.8630807580423513,0.016479119511538978,112,False
reg_construction_D12,h=2,-0.016268785870082764,0.8691637507556516,0.016268785870082764,105,False
reg_payables_MA3,h=2,-0.015892748768376177,0.8661273730499529,0.015892748768376177,115,False
reg_invest_prices_STD3,h=2,-0.01585799529774357,0.8664174018841883,0.01585799529774357,115,False
reg_receivables_L10,h=2,0.01571320556225524,0.872377368459482,0.01571320556225524,107,False
reg_wage_agri_L10,h=2,0.014941885395307504,0.8785929120079163,0.014941885395307504,107,False
reg_income_real_L11,h=2,0.014765498999472574,0.8817372553619315,0.014765498999472574,104,False
nonprod_L7,h=2,-0.014622627182301803,0.8794870074286714,0.014622627182301803,110,False
ki_i_L2,h=2,-0.014488369151962157,0.8778611157099951,0.014488369151962157,115,False
reg_profit_L6,h=2,-0.013971901497105498,0.8842814853636539,0.013971901497105498,111,False
reg_receivables_L9,h=2,0.013966358343602592,0.885926320828093,0.013966358343602592,108,False
reg_receivables_D6,h=2,0.013898915869982324,0.8848818043021192,0.013898915869982324,111,False
reg_wage_agri_D6,h=2,-0.013703419368702898,0.8864901157602582,0.013703419368702898,111,False
nonprod_L10,h=2,-0.013681223903998091,0.8887674513866378,0.013681223903998091,107,False
reg_shipped_L8,h=2,-0.013653012629042168,0.8879451098821327,0.013653012629042168,109,False
reg_housing_secondary_L12,h=2,-0.013606084776063695,0.8914989564572205,0.013606084776063695,103,False
reg_retail_L7,h=2,0.013239033733997293,0.8908158130482776,0.013239033733997293,110,False
reg_shipped_L6,h=2,0.012871698664853905,0.8933375955845383,0.012871698664853905,111,False
reg_agri_prices_D6,h=2,0.012626427504183125,0.8953584115120805,0.012626427504183125,111,False
serv_D3,h=2,0.012269791717573461,0.8969093052944608,0.012269791717573461,114,False
reg_retail_MA3,h=2,0.011440619245815442,0.9034132917244007,0.011440619245815442,115,False
serv_L10,h=2,-0.01141871611821759,0.907071973558577,0.01141871611821759,107,False
reg_income_real_L10,h=2,-0.010683380803155458,0.9138650306295257,0.010683380803155458,105,False
reg_invest_prices_MA3,h=2,0.00978693329164679,0.9173208417290445,0.00978693329164679,115,False
mom_L12,h=2,0.009274719109565885,0.9251870416966572,0.009274719109565885,105,False
reg_wage_STD3,h=2,-0.009175566288078882,0.9224690116584121,0.009175566288078882,115,False
reg_services_L5,h=2,0.00912942373764204,0.9281693603197545,0.00912942373764204,100,False
reg_housing_primary_L2,h=2,0.008327847135476596,0.9302395523223277,0.008327847135476596,113,False
brent_D6,h=2,0.008299367704905896,0.9402732004835264,0.008299367704905896,84,False
reg_wage_MA6,h=2,-0.007957645771751499,0.9336349875450273,0.007957645771751499,112,False
reg_agri_prices_L2,h=2,-0.007890699532895572,0.9332987543025203,0.007890699532895572,115,False
reg_receivables_D12,h=2,-0.007835707728819178,0.93676840697609,0.007835707728819178,105,False
brent_pct_L9,h=2,-0.007771763402325576,0.9363741198410486,0.007771763402325576,108,False
reg_receivables_MA6,h=2,0.007607733954905105,0.9365469597506593,0.007607733954905105,112,False
reg_receivables_L7,h=2,-0.007514483066580785,0.9378969872327356,0.007514483066580785,110,False
reg_shipped_L11,h=2,0.006945003404464567,0.9436713633878852,0.006945003404464567,106,False
prod_MA3,h=2,0.006539289609997505,0.9447024905247218,0.006539289609997505,115,False
reg_receivables_L4,h=2,0.006525095088791661,0.945314215089413,0.006525095088791661,113,False
reg_income_real_L9,h=2,-0.006273527683208172,0.9491098080353819,0.006273527683208172,106,False
reg_profit_L8,h=2,-0.0062179122593308545,0.9488355766819837,0.0062179122593308545,109,False
ibved_q_L5,h=2,0.005999030664157778,0.9595426756775881,0.005999030664157778,74,False
reg_invest_prices_L1,h=2,-0.005775591063649611,0.9509356356910056,0.005775591063649611,116,False
reg_income_nom_L9,h=2,-0.005553164219499586,0.9549467984528004,0.005553164219499586,106,False
reg_invest_prices_L5,h=2,0.004920428686308577,0.9589358255286398,0.004920428686308577,112,False
reg_payables_L9,h=2,-0.004588130970711756,0.9624122705794282,0.004588130970711756,108,False
ibved_m_D12,h=2,-0.004500778230814135,0.9801681040777479,0.004500778230814135,33,False
reg_services_L3,h=2,-0.004269555263898988,0.9660290501913108,0.004269555263898988,102,False
reg_payables_L5,h=2,-0.00390799767175945,0.9673799738893439,0.00390799767175945,112,False
reg_payables_D3,h=2,-0.0033281892036653216,0.9719650685738278,0.0033281892036653216,114,False
reg_retail_L1,h=2,0.0032087465304215315,0.9727295660369352,0.0032087465304215315,116,False
mom_L7,h=2,-0.0031284389034173313,0.974123875440057,0.0031284389034173313,110,False
Ruonia,h=2,-0.003108591391544878,0.9734643651626753,0.003108591391544878,117,False
Ruonia_L0,h=2,-0.003108591391544878,0.9734643651626753,0.003108591391544878,117,False
reg_construction_L5,h=2,0.0029647723786387775,0.9752501807441561,0.0029647723786387775,112,False
reg_housing_primary_L10,h=2,0.0029020119125123312,0.976560831339785,0.0029020119125123312,105,False
reg_profit_L11,h=2,0.002639247039143225,0.9785789187648165,0.002639247039143225,106,False
reg_ppi_L1,h=2,-0.0026213114329648114,0.9777206241838483,0.0026213114329648114,116,False
reg_housing_primary_D3,h=2,0.002386885643867992,0.9800732504695462,0.002386885643867992,112,False
reg_construction_L6,h=2,-0.002003546980602826,0.9833495614048335,0.002003546980602826,111,False
reg_income_nom_L10,h=2,-0.0017713957585733199,0.9856913968415291,0.0017713957585733199,105,False
reg_wage_L4,h=2,0.0015872837802510995,0.9866875458710678,0.0015872837802510995,113,False
ibved_q_D1,h=2,0.0015288612485628197,0.9894007813388491,0.0015288612485628197,78,False
brent_pct_L5,h=2,0.0015190083380648423,0.9873178903067087,0.0015190083380648423,112,False
reg_ind_prod_D1,h=2,-0.0013982753655871034,0.9881145137052554,0.0013982753655871034,116,False
reg_shipped_L9,h=2,-0.0013257565350532742,0.9891352615583898,0.0013257565350532742,108,False
reg_receivables_L5,h=2,0.0011920960520914008,0.9900471026387507,0.0011920960520914008,112,False
brent_L12,h=2,-0.0008001755025607709,0.9939938471346699,0.0008001755025607709,91,False
reg_housing_primary_MA3,h=2,0.0007029020600656347,0.9941045855513695,0.0007029020600656347,113,False
serv_D12,h=2,-0.00032063799695744225,0.9974098863968779,0.00032063799695744225,105,False
reg_payables_L1,h=2,-0.00018775147634066854,0.998404035693914,0.00018775147634066854,116,False
reg_ppi_D12,h=2,0.0001238231371786937,0.9989997552776257,0.0001238231371786937,105,False
