Feature,Horizon,Pearson_r,P_value,Abs_r,N,Significant
usd_L7,h=12,-0.08259163823825122,0.4139686803927957,0.08259163823825122,100,False
reg_profit,h=12,-0.08225646539488506,0.3996187879539952,0.08225646539488506,107,False
reg_profit_L0,h=12,-0.08225646539488506,0.3996187879539952,0.08225646539488506,107,False
reg_receivables_L11,h=12,0.08207378743003188,0.4266344417896963,0.08207378743003188,96,False
reg_ind_prod_L3,h=12,0.08183666368411609,0.40887604849957254,0.08183666368411609,104,False
Ruonia_L0,h=12,-0.08177053235007246,0.40241860171071153,0.08177053235007246,107,False
Ruonia,h=12,-0.08177053235007246,0.40241860171071153,0.08177053235007246,107,False
brent_pct_L1,h=12,0.08130353763508194,0.40737669986869274,0.08130353763508194,106,False
ibved_q_L9,h=12,0.08107568649291626,0.5380173887761406,0.08107568649291626,60,False
reg_payables_L4,h=12,-0.0810032826444957,0.4159896972395044,0.0810032826444957,103,False
reg_profit_L1,h=12,-0.07972254932157452,0.41658744447115514,0.07972254932157452,106,False
reg_agri_prices_L5,h=12,-0.07952749874100304,0.42687589437425466,0.07952749874100304,102,False
serv_MA6,h=12,0.07941260421934491,0.4275462899663387,0.07941260421934491,102,False
reg_shipped_MA3,h=12,0.07941220272986714,0.42066677727479745,0.07941220272986714,105,False
brent_pct_L6,h=12,0.07924581048270077,0.4308503671135381,0.07924581048270077,101,False
mom_L4,h=12,0.07911351467095384,0.426984893026311,0.07911351467095384,103,False
brent_L7,h=12,0.07911197899186999,0.4663826725927343,0.07911197899186999,87,False
reg_construction_L11,h=12,-0.07906647113367679,0.44382990671419015,0.07906647113367679,96,False
ki_i_L8,h=12,0.07861115416473322,0.43926478091432986,0.07861115416473322,99,False
nonprod_D1,h=12,0.07843782531107153,0.4241605457832073,0.07843782531107153,106,False
serv_D12,h=12,0.07803089703794425,0.45227370298495523,0.07803089703794425,95,False
reg_agri_prices_L11,h=12,-0.07784654583813376,0.45091475926069485,0.07784654583813376,96,False
reg_wage_L0,h=12,0.07683631977414644,0.43149873094859675,0.07683631977414644,107,False
reg_wage,h=12,0.07683631977414644,0.43149873094859675,0.07683631977414644,107,False
reg_agri_prices_MA6,h=12,-0.07676913505970644,0.4431365798584912,0.07676913505970644,102,False
reg_agri_prices_L10,h=12,-0.07662364628169412,0.45568555785690606,0.07662364628169412,97,False
brent_pct_L10,h=12,0.07611554066717548,0.45868807969004455,0.07611554066717548,97,False
brent_pct_L0,h=12,0.07594168425872926,0.4368969575005274,0.07594168425872926,107,False
brent_pct,h=12,0.07594168425872926,0.4368969575005274,0.07594168425872926,107,False
reg_ppi_L4,h=12,-0.07472699806292551,0.4531400813916679,0.07472699806292551,103,False
reg_retail_MA3,h=12,0.07456809050638726,0.4496477856824354,0.07456809050638726,105,False
nonprod_L3,h=12,-0.07447583492897414,0.4524286616399881,0.07447583492897414,104,False
reg_profit_L3,h=12,-0.07418354777411428,0.4542097316444617,0.07418354777411428,104,False
reg_profit_L2,h=12,-0.07379407489590305,0.4543796587783184,0.07379407489590305,105,False
reg_payables_L5,h=12,-0.07361159536887375,0.46217114058929415,0.07361159536887375,102,False
mom_L8,h=12,0.07337921655385418,0.4704080453006655,0.07337921655385418,99,False
prod_L10,h=12,0.07323418364349707,0.47591952349482564,0.07323418364349707,97,False
nonprod_D12,h=12,0.07298200881041957,0.48214185427991535,0.07298200881041957,95,False
reg_wage_D3,h=12,-0.07217570175951096,0.46654936412022746,0.07217570175951096,104,False
prod_L2,h=12,0.0718384847791696,0.4664573050951658,0.0718384847791696,105,False
reg_payables,h=12,-0.07173471730690059,0.46278977041173874,0.07173471730690059,107,False
reg_payables_L0,h=12,-0.07173471730690059,0.46278977041173874,0.07173471730690059,107,False
reg_agri_prices_L9,h=12,-0.07163379279732796,0.4833398751479296,0.07163379279732796,98,False
prod_L12,h=12,0.07157461761446786,0.4906517691235631,0.07157461761446786,95,False
reg_agri_prices_L7,h=12,-0.07079937825163644,0.48394501610656476,0.07079937825163644,100,False
nonprod_MA3,h=12,-0.07056814571166356,0.4743959664861239,0.07056814571166356,105,False
reg_profit_L12,h=12,0.06989295755881775,0.5009232953911117,0.06989295755881775,95,False
mom_D1,h=12,0.0696623407758168,0.4779668652213536,0.0696623407758168,106,False
nonprod_L1,h=12,-0.06957784433962466,0.47850221150384514,0.06957784433962466,106,False
reg_payables_L1,h=12,-0.069372579269401,0.47980405848234003,0.069372579269401,106,False
reg_receivables_L12,h=12,0.06851378123412225,0.509430171509377,0.06851378123412225,95,False
reg_profit_L10,h=12,0.06818042243232952,0.5069674941189377,0.06818042243232952,97,False
reg_services_L10,h=12,-0.06813243791621663,0.535540922874264,0.06813243791621663,85,False
prod_L11,h=12,0.06811111062162228,0.5096554716275136,0.06811111062162228,96,False
nonprod_D3,h=12,0.06758987661139626,0.495407445317981,0.06758987661139626,104,False
reg_retail_L7,h=12,0.06722131326577233,0.5063614117803751,0.06722131326577233,100,False
reg_retail_L12,h=12,0.06684498285262581,0.5198220685586488,0.06684498285262581,95,False
brent_pct_L2,h=12,0.0664162477336038,0.5008447621880108,0.0664162477336038,105,False
ki_i_L11,h=12,-0.06609740811807409,0.522278936816785,0.06609740811807409,96,False
reg_income_real_L9,h=12,0.0652246244250205,0.5277989235949418,0.0652246244250205,96,False
reg_profit_L11,h=12,0.06455714821557432,0.5320400839921897,0.06455714821557432,96,False
serv,h=12,0.06453780718653675,0.5089765458624353,0.06453780718653675,107,False
serv_L0,h=12,0.06453780718653675,0.5089765458624353,0.06453780718653675,107,False
reg_ppi_MA6,h=12,-0.06427220595897326,0.5210151084127462,0.06427220595897326,102,False
reg_income_nom_L9,h=12,0.06418504326994809,0.5344117993748605,0.06418504326994809,96,False
usd_D6,h=12,-0.06404146780511626,0.5246126971444374,0.06404146780511626,101,False
reg_payables_L2,h=12,-0.06377367346417062,0.5180711336691068,0.06377367346417062,105,False
reg_shipped_L9,h=12,0.06358380251491237,0.5339410666578395,0.06358380251491237,98,False
ki_i_L12,h=12,-0.0634100962025749,0.5415451033830585,0.0634100962025749,95,False
reg_payables_L7,h=12,-0.06325325379207687,0.5318354915385701,0.06325325379207687,100,False
reg_invest_prices_D1,h=12,-0.06210987619391884,0.5270671604488713,0.06210987619391884,106,False
ibved_m_L0,h=12,0.061571590105105344,0.7253129878072431,0.061571590105105344,35,False
ibved_m,h=12,0.061571590105105344,0.7253129878072431,0.061571590105105344,35,False
ki_i_L4,h=12,0.060647752467934295,0.5428186134223367,0.060647752467934295,103,False
reg_payables_L3,h=12,-0.06053705963682526,0.541558439766578,0.06053705963682526,104,False
reg_payables_L8,h=12,-0.06045702170513259,0.5522150374164599,0.06045702170513259,99,False
ki_i_L2,h=12,0.059703875999784814,0.5451793894431561,0.059703875999784814,105,False
reg_services_L9,h=12,0.0594675297087469,0.5865164262380717,0.0594675297087469,86,False
usd_L6,h=12,-0.05939403240063446,0.5551946467548645,0.05939403240063446,101,False
brent_pct_L8,h=12,0.05934085736116115,0.5595904421541971,0.05934085736116115,99,False
reg_ind_prod_L4,h=12,0.05924746163839825,0.552190918205736,0.05924746163839825,103,False
prod_D12,h=12,0.05914843815834256,0.569101970639224,0.05914843815834256,95,False
ki_i_L5,h=12,0.0585326266991371,0.5589739327330316,0.0585326266991371,102,False
reg_agri_prices_L8,h=12,-0.05800350527255184,0.5684888856538945,0.05800350527255184,99,False
reg_ind_prod_L2,h=12,0.057888560846070844,0.5574906610214053,0.057888560846070844,105,False
reg_profit_L9,h=12,0.057865753047745216,0.5714166209448421,0.057865753047745216,98,False
reg_receivables_D12,h=12,-0.05785530855949442,0.5775919939583571,0.05785530855949442,95,False
reg_agri_prices_L2,h=12,-0.057346843585369366,0.5611901892735331,0.057346843585369366,105,False
mom_L1,h=12,0.057117503317004194,0.5608609489372676,0.057117503317004194,106,False
reg_agri_prices_L4,h=12,-0.05686639079588204,0.5683051267758006,0.05686639079588204,103,False
reg_invest_prices_L2,h=12,0.056461364132138696,0.5672624410884253,0.056461364132138696,105,False
ibved_q_L5,h=12,-0.05589453445843236,0.6608887725523597,0.05589453445843236,64,False
reg_payables_D12,h=12,-0.05545507599777459,0.5935042397401827,0.05545507599777459,95,False
mom_L3,h=12,0.05538750052525573,0.5765398529960841,0.05538750052525573,104,False
reg_shipped_L3,h=12,0.055227140292723575,0.5776458333195347,0.055227140292723575,104,False
ibved_q_L4,h=12,-0.05505564439476402,0.663133600504355,0.05505564439476402,65,False
reg_agri_prices_MA3,h=12,-0.054893798450006144,0.5780875670179239,0.054893798450006144,105,False
reg_profit_L4,h=12,-0.05414732248922986,0.5869732249644755,0.05414732248922986,103,False
ibved_q_L8,h=12,0.05414696054788699,0.6785397056872313,0.05414696054788699,61,False
reg_retail_L4,h=12,0.05360199029086633,0.5907506821669342,0.05360199029086633,103,False
brent_pct_L7,h=12,0.05312741681991416,0.5996070276464585,0.05312741681991416,100,False
brent_L8,h=12,0.051234110168557855,0.6394407000892303,0.051234110168557855,86,False
serv_L2,h=12,0.05049835363192396,0.6089403930764603,0.05049835363192396,105,False
ibved_m_L6,h=12,-0.05038115679541262,0.7952176384543655,0.05038115679541262,29,False
reg_profit_L5,h=12,-0.05037639652215483,0.6150868452266472,0.05037639652215483,102,False
reg_housing_primary_D3,h=12,0.05033343275429265,0.6153887911347127,0.05033343275429265,102,False
reg_retail_L3,h=12,0.050286147482386655,0.6121948502445004,0.050286147482386655,104,False
reg_shipped_L10,h=12,0.049525777478870874,0.6299872251705654,0.049525777478870874,97,False
mom_D3,h=12,0.04948602710668734,0.6178732123301898,0.04948602710668734,104,False
reg_agri_prices_D12,h=12,0.049473793940306376,0.6339895987900037,0.049473793940306376,95,False
reg_wage_agri_L6,h=12,0.049013092629135654,0.6264447488023809,0.049013092629135654,101,False
mom_L9,h=12,0.04886641989143409,0.6327700149654935,0.04886641989143409,98,False
reg_ind_prod_D3,h=12,-0.04883054944106373,0.6225419027272585,0.04883054944106373,104,False
reg_shipped_D12,h=12,0.048139096106987266,0.6431785924671856,0.048139096106987266,95,False
reg_agri_prices_L3,h=12,-0.047913081357885225,0.6291018017400573,0.047913081357885225,104,False
usd_L2,h=12,-0.0479079606854683,0.6274544047196002,0.0479079606854683,105,False
reg_profit_D6,h=12,-0.046891955479748317,0.6414669619865588,0.046891955479748317,101,False
ki_i_L3,h=12,0.04665226947617577,0.6381637767313274,0.04665226947617577,104,False
reg_receivables_MA6,h=12,0.04658082167588149,0.6420047021230328,0.04658082167588149,102,False
reg_shipped_L4,h=12,0.04637414233946079,0.6418221391289235,0.04637414233946079,103,False
reg_shipped_L8,h=12,0.045897398989424736,0.6519092913222629,0.045897398989424736,99,False
reg_retail_L5,h=12,0.04583632371480596,0.6473408743092925,0.04583632371480596,102,False
reg_receivables_L10,h=12,0.04566238618855749,0.6569528747862626,0.04566238618855749,97,False
reg_retail_L6,h=12,0.045566531601392846,0.6509282418037073,0.045566531601392846,101,False
reg_shipped_L2,h=12,0.04549870218600392,0.6448840911943214,0.04549870218600392,105,False
reg_agri_prices_L1,h=12,-0.04538722391833303,0.644090179228253,0.04538722391833303,106,False
prod_D1,h=12,0.0453870480704142,0.6440914641484018,0.0453870480704142,106,False
reg_housing_primary_D6,h=12,0.04469462907386926,0.6604603247519563,0.04469462907386926,99,False
reg_retail_L2,h=12,0.044530858200321835,0.651941125960134,0.044530858200321835,105,False
serv_L1,h=12,0.04353252081673504,0.65770015057276,0.04353252081673504,106,False
reg_wage_agri_D3,h=12,0.04312092728649738,0.6638264725711959,0.04312092728649738,104,False
ibved_q_L11,h=12,-0.04304504992890717,0.7483363246822062,0.04304504992890717,58,False
reg_agri_prices_D6,h=12,0.042876205024312115,0.6703025150922594,0.042876205024312115,101,False
brent_pct_L9,h=12,0.041768082911678814,0.6830123448917832,0.041768082911678814,98,False
reg_receivables_L9,h=12,0.040670540232742546,0.6909128444138332,0.040670540232742546,98,False
reg_shipped,h=12,0.040551707298162404,0.67835136250061,0.040551707298162404,107,False
reg_shipped_L0,h=12,0.040551707298162404,0.67835136250061,0.040551707298162404,107,False
reg_profit_L8,h=12,0.040155355208027,0.6931191326068091,0.040155355208027,99,False
serv_L12,h=12,-0.038440459570417924,0.7114957390737215,0.038440459570417924,95,False
reg_housing_primary_D1,h=12,0.03839518463387511,0.6987814476393731,0.03839518463387511,104,False
nonprod_L4,h=12,-0.0383479344839313,0.7005480272262757,0.0383479344839313,103,False
reg_ind_prod_L9,h=12,0.03804417978922466,0.7099519475712524,0.03804417978922466,98,False
mom_L10,h=12,0.03684988697036138,0.7200842804273516,0.03684988697036138,97,False
ibved_q_L3,h=12,0.036604074565881876,0.7704480309233712,0.036604074565881876,66,False
reg_ppi_L3,h=12,-0.03657270357541263,0.7124367685141485,0.03657270357541263,104,False
reg_ppi_D3,h=12,0.03471154212392798,0.7264762542077614,0.03471154212392798,104,False
serv_L10,h=12,-0.03465994364173267,0.7360891097352719,0.03465994364173267,97,False
reg_construction_D12,h=12,-0.034538529036494604,0.7396758914695754,0.034538529036494604,95,False
reg_income_nom_D12,h=12,0.034470290919688035,0.7428957309259927,0.034470290919688035,93,False
reg_retail,h=12,0.03435602373340698,0.7253549856911632,0.03435602373340698,107,False
reg_retail_L0,h=12,0.03435602373340698,0.7253549856911632,0.03435602373340698,107,False
serv_L9,h=12,-0.03432212761153475,0.737239546253053,0.03432212761153475,98,False
nonprod_L12,h=12,-0.03399992906212315,0.7435938527936429,0.03399992906212315,95,False
usd_D1,h=12,-0.03367489069093923,0.731831240405145,0.03367489069093923,106,False
serv_L7,h=12,0.03347937496499964,0.7408882625176285,0.03347937496499964,100,False
reg_shipped_STD3,h=12,0.033370266007301905,0.7354050935071247,0.033370266007301905,105,False
serv_L3,h=12,0.032867488172345354,0.7404765536643382,0.032867488172345354,104,False
ki_i_L10,h=12,-0.032632352761560464,0.7510087551236435,0.032632352761560464,97,False
brent_L12,h=12,-0.03260953024798439,0.771176819606232,0.03260953024798439,82,False
reg_ind_prod_L1,h=12,0.032410067692334406,0.741541800078424,0.032410067692334406,106,False
Ruonia_STD3,h=12,-0.03234144375178816,0.7432747322651412,0.03234144375178816,105,False
reg_ind_prod,h=12,0.032150231230796245,0.7423496172998253,0.032150231230796245,107,False
reg_ind_prod_L0,h=12,0.032150231230796245,0.7423496172998253,0.032150231230796245,107,False
reg_agri_prices,h=12,-0.03213121731947525,0.7424966640325198,0.03213121731947525,107,False
reg_agri_prices_L0,h=12,-0.03213121731947525,0.7424966640325198,0.03213121731947525,107,False
mom_L11,h=12,0.03193971299236104,0.757379785361618,0.03193971299236104,96,False
brent_L11,h=12,-0.03156844120643965,0.7769383523114146,0.03156844120643965,83,False
serv_L11,h=12,-0.03147818273133703,0.7607795758482242,0.03147818273133703,96,False
reg_income_nom_D1,h=12,0.03124406950585389,0.7528724239862076,0.03124406950585389,104,False
reg_shipped_L1,h=12,0.031107622836846864,0.751583748485527,0.031107622836846864,106,False
ibved_m_L5,h=12,0.030952642615837266,0.8710149267861085,0.030952642615837266,30,False
mom_D6,h=12,0.030365701524378168,0.7630770981482906,0.030365701524378168,101,False
reg_shipped_L7,h=12,0.03024265991007185,0.7651745452079006,0.03024265991007185,100,False
reg_housing_secondary_D1,h=12,-0.030160457294460194,0.7611818130864546,0.030160457294460194,104,False
reg_retail_L1,h=12,0.030155753763479256,0.7589491475522254,0.030155753763479256,106,False
ibved_m_D1,h=12,-0.029942514248286718,0.8665043649709362,0.029942514248286718,34,False
mom_L12,h=12,0.02989996532130926,0.7736260583033254,0.02989996532130926,95,False
serv_D6,h=12,0.029701603398609902,0.7681107646475402,0.029701603398609902,101,False
reg_wage_agri_L8,h=12,-0.02950810473722688,0.7718649963100961,0.02950810473722688,99,False
reg_ind_prod_L10,h=12,0.02928003103877984,0.7758758958251957,0.02928003103877984,97,False
reg_income_nom_D3,h=12,0.02909968442964919,0.7715624114720862,0.02909968442964919,102,False
reg_wage_D1,h=12,-0.028978189551801453,0.7680907801183866,0.028978189551801453,106,False
reg_receivables_L8,h=12,0.02887564650956249,0.7766254795165206,0.02887564650956249,99,False
nonprod_L11,h=12,-0.028848735954889442,0.780233994143347,0.028848735954889442,96,False
reg_retail_D12,h=12,-0.028802493450687895,0.7817240038024202,0.028802493450687895,95,False
ibved_q_L7,h=12,0.028456268098982364,0.8262221384932633,0.028456268098982364,62,False
reg_income_real_D1,h=12,0.02834976902672992,0.7751268994519362,0.02834976902672992,104,False
reg_housing_secondary_D12,h=12,0.0280659791909928,0.78943026154728,0.0280659791909928,93,False
reg_agri_prices_STD3,h=12,0.02796960022293785,0.7770022542110102,0.02796960022293785,105,False
serv_L6,h=12,0.027883241199992397,0.781942199628614,0.027883241199992397,101,False
reg_shipped_L11,h=12,0.02782468440633109,0.7878481431640199,0.02782468440633109,96,False
prod_D3,h=12,0.027156346433684746,0.7843576234065255,0.027156346433684746,104,False
reg_profit_L6,h=12,-0.02664463857188834,0.7914029990496743,0.02664463857188834,101,False
reg_shipped_L5,h=12,0.02664324409274337,0.790382133217944,0.02664324409274337,102,False
mom_L2,h=12,0.026099754058267064,0.7915591654445602,0.026099754058267064,105,False
ibved_q_L10,h=12,0.02606397433180803,0.8446486008909527,0.02606397433180803,59,False
prod_D6,h=12,0.025731018628319932,0.7984010156841777,0.025731018628319932,101,False
reg_receivables_L4,h=12,0.0257241708081954,0.7964622281835663,0.0257241708081954,103,False
nonprod_L10,h=12,-0.025653214712517466,0.8030354726856802,0.025653214712517466,97,False
reg_ind_prod_L7,h=12,0.025352657552891303,0.8022939927790205,0.025352657552891303,100,False
reg_wage_agri_L12,h=12,0.024924478462414863,0.8105202061033301,0.024924478462414863,95,False
reg_payables_L9,h=12,-0.02439504441142716,0.8115433172290726,0.02439504441142716,98,False
nonprod,h=12,0.02402118221677455,0.8059965475890618,0.02402118221677455,107,False
nonprod_L0,h=12,0.02402118221677455,0.8059965475890618,0.02402118221677455,107,False
brent_pct_L11,h=12,0.023678863480315948,0.818870872712205,0.023678863480315948,96,False
reg_ppi_D1,h=12,0.023581128995868596,0.8103788759651912,0.023581128995868596,106,False
reg_receivables_L3,h=12,0.02326506269207212,0.8146572365890605,0.02326506269207212,104,False
reg_ind_prod_L12,h=12,0.022046860706223755,0.8320545601663366,0.022046860706223755,95,False
reg_wage_STD3,h=12,-0.021844664314827015,0.8249459762257054,0.021844664314827015,105,False
reg_shipped_L6,h=12,0.02177133633501505,0.8289087332904044,0.02177133633501505,101,False
reg_invest_prices_L0,h=12,-0.021369543279511554,0.827057564137465,0.021369543279511554,107,False
reg_invest_prices,h=12,-0.021369543279511554,0.827057564137465,0.021369543279511554,107,False
reg_income_real_D3,h=12,0.020886397936855147,0.8349438056034971,0.020886397936855147,102,False
serv_D3,h=12,0.01965158686546505,0.8430414747210315,0.01965158686546505,104,False
reg_receivables_L7,h=12,0.019464058512074073,0.8475764094534366,0.019464058512074073,100,False
serv_L8,h=12,0.019401395983922296,0.8488329500300268,0.019401395983922296,99,False
brent_L9,h=12,0.018995772746016316,0.8630013502064057,0.018995772746016316,85,False
reg_receivables_D3,h=12,-0.01880053557538169,0.8497573410336651,0.01880053557538169,104,False
reg_services_D1,h=12,0.01856612129733267,0.859027657176165,0.01856612129733267,94,False
brent_pct_L12,h=12,-0.01854234539091947,0.8584471593295262,0.01854234539091947,95,False
reg_housing_primary_D12,h=12,0.01836819709084916,0.8612717712540766,0.01836819709084916,93,False
nonprod_L6,h=12,0.018265770859008906,0.8561329665041394,0.018265770859008906,101,False
serv_L5,h=12,0.018230957387436304,0.8556851385772617,0.018230957387436304,102,False
reg_payables_D6,h=12,0.018164669612825035,0.8569207876436369,0.018164669612825035,101,False
reg_ind_prod_L8,h=12,0.01803485526164944,0.8593670417557031,0.01803485526164944,99,False
ki_i_STD3,h=12,0.017145700248050705,0.8621792131425966,0.017145700248050705,105,False
ibved_q_L6,h=12,-0.016820571065723846,0.8958980501380926,0.016820571065723846,63,False
reg_ind_prod_L6,h=12,0.01660379115806443,0.8691011267037237,0.01660379115806443,101,False
usd_D12,h=12,-0.016537980494691375,0.8736143129316956,0.016537980494691375,95,False
reg_wage_agri_D1,h=12,0.015870612224195127,0.8717226768624278,0.015870612224195127,106,False
reg_income_real_D12,h=12,0.015775277190687192,0.8806990918663223,0.015775277190687192,93,False
reg_receivables_L5,h=12,0.015527846159341371,0.8769000729527207,0.015527846159341371,102,False
nonprod_L9,h=12,-0.015345645404411282,0.8807852812698885,0.015345645404411282,98,False
reg_invest_prices_MA3,h=12,0.015316282339195257,0.8767617452170225,0.015316282339195257,105,False
reg_retail_D3,h=12,-0.015036899395647051,0.8795796904696377,0.015036899395647051,104,False
serv_D1,h=12,0.014879419972973096,0.8796720420236201,0.014879419972973096,106,False
nonprod_L5,h=12,-0.014766070274428545,0.8828951893655956,0.014766070274428545,102,False
reg_ppi_L1,h=12,-0.014496359818812017,0.8827474353659686,0.014496359818812017,106,False
reg_shipped_D6,h=12,0.014127930456936371,0.888483315873257,0.014127930456936371,101,False
reg_agri_prices_D1,h=12,0.01376264209563967,0.8886429058899354,0.01376264209563967,106,False
reg_income_nom_D6,h=12,0.013196808233189998,0.8968476220343234,0.013196808233189998,99,False
ki_i_L9,h=12,0.012423127332009213,0.9033667590369303,0.012423127332009213,98,False
reg_wage_agri_L9,h=12,-0.012269223848534147,0.9045582247773304,0.012269223848534147,98,False
serv_L4,h=12,0.01203321818137484,0.9039779634999927,0.01203321818137484,103,False
reg_receivables_MA3,h=12,0.011689972777940004,0.9057850290100097,0.011689972777940004,105,False
reg_ind_prod_L5,h=12,0.01165404676720064,0.9074516880103146,0.01165404676720064,102,False
usd_L3,h=12,-0.011602295129284955,0.9069436321601815,0.011602295129284955,104,False
reg_income_real_D6,h=12,-0.011598965614842579,0.9092803156309436,0.011598965614842579,99,False
usd_L5,h=12,-0.011389116724695484,0.9095465737103082,0.011389116724695484,102,False
month_sin,h=12,0.011387446944618382,0.9073253163936732,0.011387446944618382,107,False
reg_agri_prices_D3,h=12,0.0112619317545306,0.9096618244649849,0.0112619317545306,104,False
reg_retail_D6,h=12,-0.010515384889137537,0.9168790819394178,0.010515384889137537,101,False
ki_L4,h=12,0.010325136882814813,0.9175561680574937,0.010325136882814813,103,False
reg_wage_agri_L7,h=12,-0.00979616485177835,0.9229389596933216,0.00979616485177835,100,False
reg_invest_prices_L1,h=12,0.009759187884108548,0.9209096105573956,0.009759187884108548,106,False
reg_ind_prod_D6,h=12,0.009653519282280084,0.9236704468905964,0.009653519282280084,101,False
usd_L4,h=12,-0.009644035701847027,0.9229773420642929,0.009644035701847027,103,False
reg_wage_agri_L10,h=12,-0.009541930415808673,0.9260934923239154,0.009541930415808673,97,False
brent_pct_D3,h=12,-0.009515264333696233,0.923626692308349,0.009515264333696233,104,False
reg_receivables_L2,h=12,0.009337093783979653,0.924685377066473,0.009337093783979653,105,False
reg_profit_L7,h=12,0.009105793347522748,0.928354791638718,0.009105793347522748,100,False
reg_shipped_L12,h=12,0.009022651391303637,0.9308467955015248,0.009022651391303637,95,False
reg_ppi_L0,h=12,0.009012752032962179,0.9265904032072637,0.009012752032962179,107,False
reg_ppi,h=12,0.009012752032962179,0.9265904032072637,0.009012752032962179,107,False
reg_shipped_D3,h=12,-0.00893563948450619,0.9282662215236388,0.00893563948450619,104,False
reg_ppi_L2,h=12,-0.008709577201440498,0.9297336554064428,0.008709577201440498,105,False
reg_ppi_MA3,h=12,-0.008562445968336621,0.9309177152643293,0.008562445968336621,105,False
reg_payables_L11,h=12,0.008401680713720416,0.9352491791581768,0.008401680713720416,96,False
reg_payables_L10,h=12,-0.008370347983640213,0.9351468490321244,0.008370347983640213,97,False
ibved_m_L10,h=12,0.008273583026539848,0.9686906206155178,0.008273583026539848,25,False
reg_receivables_L1,h=12,0.008097254008704481,0.9343451718524162,0.008097254008704481,106,False
reg_payables_D3,h=12,-0.007593012136142696,0.9390220735710468,0.007593012136142696,104,False
reg_receivables_D1,h=12,-0.00743552844709685,0.9397001028498553,0.00743552844709685,106,False
reg_profit_D3,h=12,-0.006821964937101522,0.945204052880804,0.006821964937101522,104,False
reg_receivables_D6,h=12,-0.0063025682132419195,0.9501230713020749,0.0063025682132419195,101,False
reg_shipped_D1,h=12,0.006263540600380214,0.9491907140985972,0.006263540600380214,106,False
reg_receivables_L6,h=12,0.0059338028574218125,0.9530379627805531,0.0059338028574218125,101,False
reg_housing_secondary_D3,h=12,0.005100383819034825,0.9594236756473032,0.005100383819034825,102,False
nonprod_L7,h=12,0.0050993666311033225,0.9598411932743126,0.0050993666311033225,100,False
brent_pct_D6,h=12,0.005070694448521733,0.9598627218296177,0.005070694448521733,101,False
nonprod_D6,h=12,0.004936099745138047,0.9609272609057377,0.004936099745138047,101,False
reg_wage_agri_L11,h=12,0.004764017928391283,0.9632572851088788,0.004764017928391283,96,False
reg_housing_secondary_D6,h=12,0.004763347581994395,0.9626781720085029,0.004763347581994395,99,False
brent_pct_D1,h=12,-0.0046356917936709475,0.9623843398453327,0.0046356917936709475,106,False
brent_L10,h=12,-0.003954938772552599,0.9715178906323912,0.003954938772552599,84,False
reg_ind_prod_L11,h=12,0.003238700993828666,0.9750166897621239,0.003238700993828666,96,False
reg_receivables,h=12,-0.0029988934737588827,0.9755434785174142,0.0029988934737588827,107,False
reg_receivables_L0,h=12,-0.0029988934737588827,0.9755434785174142,0.0029988934737588827,107,False
reg_payables_L12,h=12,0.00297824704508248,0.9771484113420102,0.00297824704508248,95,False
reg_ind_prod_D1,h=12,-0.002262566601572352,0.981635616719003,0.002262566601572352,106,False
reg_construction_D3,h=12,0.0021834410747938768,0.9824497750875191,0.0021834410747938768,104,False
reg_payables_D1,h=12,-0.0018736279624608026,0.9847920662458819,0.0018736279624608026,106,False
reg_profit_D1,h=12,-0.0018697595842689621,0.9848234615072483,0.0018697595842689621,106,False
month_cos,h=12,0.001863223715569138,0.9848036315815011,0.001863223715569138,107,False
nonprod_L8,h=12,-0.0016677828217776663,0.986928452576606,0.0016677828217776663,99,False
reg_construction_D6,h=12,0.0011081616171052307,0.991224831675381,0.0011081616171052307,101,False
reg_construction_D1,h=12,-0.0008596987052718688,0.9930216365282332,0.0008596987052718688,106,False
reg_ind_prod_D12,h=12,0.00016090901545441998,0.9987652065787426,0.00016090901545441998,95,False
reg_retail_D1,h=12,-3.3124870920682465e-05,0.9997311147639671,3.3124870920682465e-05,106,False
