date,actual,pred,error
2020-01-01,8.56,7.147156877103015,-1.4128431228969855
2020-02-01,1.54,3.846985355873045,2.306985355873045
2020-03-01,3.15,3.537225497995891,0.3872254979958911
2020-04-01,12.58,3.081786890813845,-9.498213109186155
2020-05-01,-1.99,-2.310925870948097,-0.3209258709480969
2020-06-01,-5.65,-7.979007794163138,-2.3290077941631377
2020-07-01,-8.01,-7.924471141267006,0.0855288587329941
2020-08-01,-5.14,-4.950289168088688,0.1897108319113121
2020-09-01,-4.99,-2.9720267489815484,2.017973251018452
2020-10-01,0.4,1.1071125339825443,0.7071125339825443
2020-11-01,6.02,6.425497021743638,0.40549702174363844
2020-12-01,11.15,8.859134454827782,-2.2908655451722186
2021-01-01,5.95,6.257683894885062,0.307683894885062
2021-02-01,6.35,6.415702005806168,0.06570200580616792
2021-03-01,3.03,3.1319058967410456,0.10190589674104578
2021-04-01,2.93,3.432800206583053,0.502800206583053
2021-05-01,0.38,-0.30434062048006183,-0.6843406204800618
2021-06-01,3.15,2.7819215137491824,-0.3680784862508175
2021-07-01,-5.82,-6.972743444993881,-1.152743444993881
2021-08-01,-8.01,-7.010665856466474,0.9993341435335257
2021-09-01,6.14,4.213314713190243,-1.9266852868097564
2021-10-01,5.69,7.08841340378865,1.3984134037886493
2021-11-01,1.42,3.010247997015256,1.5902479970152559
2021-12-01,2.35,3.273511912541636,0.923511912541636
2022-01-01,7.65,5.706114273124001,-1.9438857268759993
2022-02-01,3.37,3.9169109766220345,0.5469109766220344
2022-03-01,16.64,9.643889644838666,-6.996110355161335
2022-04-01,3.9,1.1095703409090447,-2.790429659090955
2022-05-01,-4.64,-7.207834199502017,-2.567834199502017
2022-06-01,-11.05,-8.164744842936656,2.8852551570633445
2022-07-01,-13.9,-10.55846731059384,3.3415326894061597
2022-08-01,-11.3,-6.887502939478537,4.4124970605214635
2022-09-01,-2.46,-1.4607668237735254,0.9992331762264746
2022-10-01,2.76,4.429007457209224,1.669007457209224
2022-11-01,4.06,5.673639630186344,1.613639630186344
2022-12-01,5.28,5.223939274249929,-0.05606072575007115
2023-01-01,11.54,9.810132663886222,-1.7298673361137773
2023-02-01,11.11,8.651171460584933,-2.458828539415066
2023-03-01,0.27,0.50547236200822,0.23547236200821997
2023-04-01,5.71,4.128042320845964,-1.5819576791540362
2023-05-01,-7.64,-4.411524953237972,3.2284750467620276
2023-06-01,-0.44,0.03977388382763536,0.47977388382763536
2023-07-01,-0.37,-4.803787086107761,-4.433787086107761
2023-08-01,-9.54,-8.385347934399093,1.1546520656009065
2023-09-01,6.91,0.4827993050830628,-6.427200694916937
2023-10-01,-0.03,0.41065486983879396,0.440654869838794
2023-11-01,4.95,2.9379528649927806,-2.0120471350072195
2023-12-01,4.39,3.6597334635428638,-0.7302665364571359
2024-01-01,6.91,3.559007735429745,-3.3509922645702552
2024-02-01,2.62,5.296635440857742,2.6766354408577415
2024-03-01,-0.14,1.6291596967726178,1.769159696772618
2024-04-01,-2.27,-1.9013774707461408,0.3686225292538592
2024-05-01,5.89,5.267556845781755,-0.6224431542182449
2024-06-01,0.77,-0.05173127637989694,-0.821731276379897
2024-07-01,-1.58,-2.5312672273311847,-0.9512672273311846
2024-08-01,-5.1,-1.5718820900189883,3.5281179099810114
2024-09-01,-2.07,-5.1422753885979375,-3.0722753885979377
2024-10-01,3.77,2.7392108028224698,-1.0307891971775303
2024-11-01,9.95,8.444436446588526,-1.5055635534114735
2024-12-01,6.67,5.357967221247279,-1.3120327787527213
2025-01-01,0.54,2.1198858522277817,1.5798858522277817
2025-02-01,5.3,6.325121108983794,1.025121108983794
2025-03-01,2.3,3.1346392466083017,0.8346392466083019
2025-04-01,2.8,4.554309306038846,1.754309306038846
2025-05-01,-2.29,-1.0614938614196205,1.2285061385803795
