Date,Model,MAE_h1,MAE_h2,MAE_h12,KPI_Rate,SIRENA_Score,Window_Size
2020-02-01,SARIMA,0.09549750542855717,0.14461958332268518,0.20831479989234258,0.5,0.199196381534329,2
2020-02-01,NGBoost,0.2823546165791697,0.2931594380428777,0.29723189645156367,0.5,0.43285727848914135,2
2020-02-01,CatBoost,0.04123765341759622,0.1317525871565124,0.027088511692149098,0.5,0.09834345779127246,2
2020-02-01,Subcomp,1.0,1.0,1.0,0.0,2.0,0
2020-02-01,Subcomp_Multi,1.0,1.0,1.0,0.0,2.0,0
2020-02-01,Micro,1.0,1.0,1.0,0.0,2.0,0
2020-03-01,Ridge,0.30522386495189363,0.3081603464822204,0.28057989493202723,0.3333333333333333,0.501960025678364,3
2020-03-01,Ridge_Ext,1.0,1.0,1.0,0.0,2.0,0
2020-03-01,Bayes_Ridge,1.0,1.0,1.0,0.0,2.0,0
2020-03-01,ElasticNet,1.0,1.0,1.0,0.0,2.0,0
2020-03-01,Huber,1.0,1.0,1.0,0.0,2.0,0
2020-03-01,Ridge_Shock,1.0,1.0,1.0,0.0,2.0,0
2020-03-01,EBM,0.38740744444444414,0.38740744444444414,0.38740744444444414,0.3333333333333333,0.6456790740740735,3
2020-03-01,LightGBM,0.19972559621388086,0.09018160736478364,0.5929187182307961,0.3333333333333333,0.4091683732708913,3
2020-03-01,Prophet,0.15489286033380031,0.1739023191858339,0.17582927788721905,0.3333333333333333,0.2746383025001569,3
2020-03-01,ETS,0.2318572651308272,0.2916061062532241,0.3655905881222103,0.3333333333333333,0.4608809701097048,3
2020-03-01,SARIMA,0.1873083902875651,0.23719804695103694,0.31457181577245225,0.3333333333333333,0.37954662063930683,3
2020-03-01,NGBoost,0.2634141035603553,0.23923030011257632,0.22395201707187104,0.3333333333333333,0.4137775753805412,3
2020-03-01,CatBoost,0.16440405491186047,0.18558810273300233,0.09321836838255611,0.3333333333333333,0.2608702199205703,3
2020-03-01,Subcomp,1.0,1.0,1.0,0.0,2.0,0
2020-03-01,Subcomp_Multi,1.0,1.0,1.0,0.0,2.0,0
2020-03-01,Micro,1.0,1.0,1.0,0.0,2.0,0
2020-04-01,Ridge,0.36657985422904105,0.411962492450737,0.3629782741403531,0.25,0.6640800769361714,4
2020-04-01,Ridge_Ext,1.0,1.0,1.0,0.0,2.0,0
2020-04-01,Bayes_Ridge,1.0,1.0,1.0,0.0,2.0,0
2020-04-01,ElasticNet,1.0,1.0,1.0,0.0,2.0,0
2020-04-01,Huber,1.0,1.0,1.0,0.0,2.0,0
2020-04-01,Ridge_Shock,1.0,1.0,1.0,0.0,2.0,0
2020-04-01,EBM,0.41861113888888823,0.41861113888888823,0.41861113888888823,0.25,0.7325694930555544,4
2020-04-01,LightGBM,0.3964128614436184,0.33315789589910594,0.7691360409153525,0.25,0.79096676343057,4
2020-04-01,Prophet,0.33605814790297206,0.36221420588699804,0.3346544796774741,0.25,0.6013424053928904,4
2020-04-01,ETS,0.3923268980641287,0.4871632593413573,0.45771638177003393,0.25,0.7592474805798369,4
2020-04-01,SARIMA,0.3382480212797135,0.43926400480855854,0.524851821132335,0.25,0.7102787585405598,4
2020-04-01,NGBoost,0.3928359718794212,0.38413293691319694,0.35321913104931113,0.25,0.6690279631411808,4
2020-04-01,CatBoost,0.346725596190506,0.3902617395321073,0.3161390598580667,0.25,0.6189209808713724,4
2020-04-01,Subcomp,1.0,1.0,1.0,0.0,2.0,0
2020-04-01,Subcomp_Multi,1.0,1.0,1.0,0.0,2.0,0
2020-04-01,Micro,1.0,1.0,1.0,0.0,2.0,0
2020-05-01,Ridge,0.3936769645647786,0.4244891141810598,0.38496585383224724,0.2,0.722121097145682,5
2020-05-01,Ridge_Ext,1.0,1.0,1.0,0.0,2.0,0
2020-05-01,Bayes_Ridge,1.0,1.0,1.0,0.0,2.0,0
2020-05-01,ElasticNet,1.0,1.0,1.0,0.0,2.0,0
2020-05-01,Huber,1.0,1.0,1.0,0.0,2.0,0
2020-05-01,Ridge_Shock,1.0,1.0,1.0,0.0,2.0,0
2020-05-01,EBM,0.43044446666666547,0.43044446666666547,0.43044446666666547,0.2,0.7748000399999978,5
2020-05-01,LightGBM,0.5228585492601866,0.29888965268851,0.6367331883054448,0.2,0.8611970545759235,5
2020-05-01,Prophet,0.3537902399090379,0.3416389775365653,0.32557755867486193,0.2,0.6201041849108296,5
2020-05-01,ETS,0.41650846462184077,0.4177832455991638,0.43026185306503706,0.2,0.7553548378866185,5
2020-05-01,SARIMA,0.43687475174535795,0.40751699762110993,0.4234170968301541,0.2,0.765676610145077,5
2020-05-01,NGBoost,0.4278928891723098,0.39607973638736665,0.3764839226940211,0.2,0.7345208700741044,5
2020-05-01,CatBoost,0.4983520430016739,0.33596479714312577,0.30224610566490073,0.2,0.7387464271981586,5
2020-05-01,Subcomp,1.0,1.0,1.0,0.0,2.0,0
2020-05-01,Subcomp_Multi,1.0,1.0,1.0,0.0,2.0,0
2020-05-01,Micro,1.0,1.0,1.0,0.0,2.0,0
2020-06-01,Ridge,0.336330739861656,0.39261788134637027,0.32411627314306674,0.16666666666666666,0.6430856464328127,6
2020-06-01,Ridge_Ext,1.0,1.0,1.0,0.0,2.0,0
2020-06-01,Bayes_Ridge,1.0,1.0,1.0,0.0,2.0,0
2020-06-01,ElasticNet,1.0,1.0,1.0,0.0,2.0,0
2020-06-01,Huber,1.0,1.0,1.0,0.0,2.0,0
2020-06-01,Ridge_Shock,1.0,1.0,1.0,0.0,2.0,0
2020-06-01,EBM,0.3720369814814788,0.3720369814814788,0.3720369814814788,0.16666666666666666,0.6820677993827111,6
2020-06-01,LightGBM,0.45515353294677396,0.34563232059273474,0.5640995095514091,0.16666666666666666,0.8141583350293968,6
2020-06-01,Prophet,0.3335882407753863,0.3004711379855963,0.3147819595944053,0.16666666666666666,0.5864683984541307,6
2020-06-01,ETS,0.35472477260663854,0.37736008100196056,0.39593528009704954,0.16666666666666666,0.6778886888094151,6
2020-06-01,SARIMA,0.3757785634236519,0.4220719523123244,0.3733897232702564,0.16666666666666666,0.71351282210922,6
2020-06-01,NGBoost,0.3919742204731449,0.43557802758639025,0.31624002796701944,0.16666666666666666,0.7148322941941379,6
2020-06-01,CatBoost,0.4558933153983465,0.33196822246010527,0.2936282775563015,0.16666666666666666,0.7081484299055194,6
2020-06-01,Subcomp,1.0,1.0,1.0,0.0,2.0,0
2020-06-01,Subcomp_Multi,1.0,1.0,1.0,0.0,2.0,0
2020-06-01,Micro,1.0,1.0,1.0,0.0,2.0,0
2020-07-01,Ridge,0.34375043060562,0.3801367988972605,0.3021978675706123,0.14285714285714285,0.6432322529027767,7
2020-07-01,Ridge_Ext,1.0,1.0,1.0,0.0,2.0,0
2020-07-01,Bayes_Ridge,1.0,1.0,1.0,0.0,2.0,0
2020-07-01,ElasticNet,1.0,1.0,1.0,0.0,2.0,0
2020-07-01,Huber,1.0,1.0,1.0,0.0,2.0,0
2020-07-01,Ridge_Shock,1.0,1.0,1.0,0.0,2.0,0
2020-07-01,EBM,0.38206339682539536,0.38206339682539536,0.38206339682539536,0.14285714285714285,0.70954630839002,7
2020-07-01,LightGBM,0.5167293094276785,0.3953513164981887,0.5786762581354574,0.14285714285714285,0.9150241309678622,7
2020-07-01,Prophet,0.2887825037172438,0.2647463407344475,0.2824045507492724,0.14285714285714285,0.5205498335677912,7
2020-07-01,ETS,0.3315172396612994,0.3483359308281598,0.33968447812488894,0.14285714285714285,0.6280788330218544,7
2020-07-01,SARIMA,0.35174408246764827,0.3847285201139417,0.33811431195808,0.14285714285714285,0.6665535679392993,7
2020-07-01,NGBoost,0.3599842585664419,0.48974446207029537,0.2809664484431786,0.14285714285714285,0.7114876926726128,7
2020-07-01,CatBoost,0.44114548188199115,0.3509332841409482,0.32650188112688944,0.14285714285714285,0.7264271901875076,7
2020-07-01,Subcomp,1.0,1.0,1.0,0.0,2.0,0
2020-07-01,Subcomp_Multi,1.0,1.0,1.0,0.0,2.0,0
2020-07-01,Micro,1.0,1.0,1.0,0.0,2.0,0
2020-08-01,Ridge,0.32638332447253404,0.3520536680908908,0.2746129067807743,0.125,0.606994395036917,8
2020-08-01,Ridge_Ext,1.0,1.0,1.0,0.0,2.0,0
2020-08-01,Bayes_Ridge,1.0,1.0,1.0,0.0,2.0,0
2020-08-01,ElasticNet,1.0,1.0,1.0,0.0,2.0,0
2020-08-01,Huber,1.0,1.0,1.0,0.0,2.0,0
2020-08-01,Ridge_Shock,1.0,1.0,1.0,0.0,2.0,0
2020-08-01,EBM,0.3516665833333317,0.3516665833333317,0.3516665833333317,0.125,0.6593748437499969,8
2020-08-01,LightGBM,0.48106737913818876,0.399980832274915,0.5299119126139438,0.125,0.8747068533269206,8
2020-08-01,Prophet,0.31018529659553157,0.29236857570573016,0.3114001004967365,0.125,0.5720310770790602,8
2020-08-01,ETS,0.3319862771939668,0.3372608810101586,0.34703294083196223,0.125,0.6310837332495438,8
2020-08-01,SARIMA,0.3366033134441046,0.3480621629336752,0.31478511457459396,0.125,0.6293949909695131,8
2020-08-01,NGBoost,0.34248151814921357,0.4423157013696244,0.24875075729583251,0.125,0.6631605392712386,8
2020-08-01,CatBoost,0.41589043575742224,0.3167338984091188,0.3031928681204725,0.125,0.6817574269228899,8
2020-08-01,Subcomp,1.0,1.0,1.0,0.0,2.0,0
2020-08-01,Subcomp_Multi,1.0,1.0,1.0,0.0,2.0,0
2020-08-01,Micro,1.0,1.0,1.0,0.0,2.0,0
2020-09-01,Ridge,0.30924048145707655,0.32941753072641056,0.261014450700644,0.1111111111111111,0.5773358479413371,9
2020-09-01,Ridge_Ext,1.0,1.0,1.0,0.0,2.0,0
2020-09-01,Bayes_Ridge,1.0,1.0,1.0,0.0,2.0,0
2020-09-01,ElasticNet,1.0,1.0,1.0,0.0,2.0,0
2020-09-01,Huber,1.0,1.0,1.0,0.0,2.0,0
2020-09-01,Ridge_Shock,1.0,1.0,1.0,0.0,2.0,0
2020-09-01,EBM,0.33148141975308615,0.33148141975308615,0.33148141975308615,0.1111111111111111,0.6261315706447184,9
2020-09-01,LightGBM,0.4323999832210919,0.3828130945344586,0.4797618796420882,0.1111111111111111,0.8065485589209023,9
2020-09-01,Prophet,0.2825517974009377,0.26696788114885595,0.28964548936170326,0.1111111111111111,0.5275579039552142,9
2020-09-01,ETS,0.32318734486553946,0.313307646809234,0.3311165673189225,0.1111111111111111,0.6078619732187239,9
2020-09-01,SARIMA,0.3107050259255226,0.33806292236359076,0.30230852590058177,0.1111111111111111,0.5992180680536926,9
2020-09-01,NGBoost,0.3225574427578708,0.40674315236648007,0.2374026129784552,0.1111111111111111,0.6248108027375219,9
2020-09-01,CatBoost,0.37197891209548256,0.28468881753600467,0.26982750870168104,0.1111111111111111,0.6145719168701046,9
2020-09-01,Subcomp,1.0,1.0,1.0,0.0,2.0,0
2020-09-01,Subcomp_Multi,1.0,1.0,1.0,0.0,2.0,0
2020-09-01,Micro,1.0,1.0,1.0,0.0,2.0,0
2020-10-01,Ridge,0.28278413075574066,0.3004419967570911,0.2384825592920535,0.1,0.5305202349004758,10
2020-10-01,Ridge_Ext,1.0,1.0,1.0,0.0,2.0,0
2020-10-01,Bayes_Ridge,1.0,1.0,1.0,0.0,2.0,0
2020-10-01,ElasticNet,1.0,1.0,1.0,0.0,2.0,0
2020-10-01,Huber,1.0,1.0,1.0,0.0,2.0,0
2020-10-01,Ridge_Shock,1.0,1.0,1.0,0.0,2.0,0
2020-10-01,EBM,0.3025554999999997,0.3025554999999997,0.3025554999999997,0.1,0.5748554499999994,10
2020-10-01,LightGBM,0.41496830999236634,0.35221524540504845,0.45564981366957086,0.1,0.7681295135680625,10
2020-10-01,Prophet,0.2850328952066377,0.2712786858511726,0.2937904971043048,0.1,0.5370504902811101,10
2020-10-01,ETS,0.30853870434929875,0.2897972354171427,0.3395621782947399,0.1,0.5873298210716063,10
2020-10-01,SARIMA,0.30921668751117515,0.3407597327622914,0.3147975205438388,0.1,0.6076119586167812,10
2020-10-01,NGBoost,0.2971797042458945,0.37003087557266523,0.21857384670529142,0.1,0.5762963798580297,10
2020-10-01,CatBoost,0.35483486932117786,0.2631476151453128,0.2616756962085489,0.1,0.5865240310471959,10
2020-10-01,Subcomp,1.0,1.0,1.0,0.0,2.0,0
2020-10-01,Subcomp_Multi,1.0,1.0,1.0,0.0,2.0,0
2020-10-01,Micro,1.0,1.0,1.0,0.0,2.0,0
2020-11-01,Ridge,0.28524272543255463,0.2909138275056568,0.2446167444358826,0.09090909090909091,0.5322905506325608,11
2020-11-01,Ridge_Ext,1.0,1.0,1.0,0.0,2.0,0
2020-11-01,Bayes_Ridge,1.0,1.0,1.0,0.0,2.0,0
2020-11-01,ElasticNet,1.0,1.0,1.0,0.0,2.0,0
2020-11-01,Huber,1.0,1.0,1.0,0.0,2.0,0
2020-11-01,Ridge_Shock,1.0,1.0,1.0,0.0,2.0,0
2020-11-01,EBM,0.2972726767676761,0.2972726767676761,0.2972726767676761,0.09090909090909091,0.5675205647382907,11
2020-11-01,LightGBM,0.42246669347580157,0.33181491420786424,0.44599303479386715,0.09090909090909091,0.7635913624672459,11
2020-11-01,Prophet,0.31453457953544967,0.30329726284514447,0.32658051597369775,0.09090909090909091,0.5986385461941967,11
2020-11-01,ETS,0.3125213918041959,0.30169724755044036,0.36036674475779473,0.09090909090909091,0.6087006910449608,11
2020-11-01,SARIMA,0.3179727809674436,0.3647233942689446,0.349973453334882,0.09090909090909091,0.6460327352780921,11
2020-11-01,NGBoost,0.3145719008329722,0.33867885250986585,0.23461150686482313,0.09090909090909091,0.5838227325809655,11
2020-11-01,CatBoost,0.3643981812194671,0.2872231915846855,0.2770056758104315,0.09090909090909091,0.6181009861992488,11
2020-11-01,Subcomp,1.0,1.0,1.0,0.0,2.0,0
2020-11-01,Subcomp_Multi,1.0,1.0,1.0,0.0,2.0,0
2020-11-01,Micro,1.0,1.0,1.0,0.0,2.0,0
2020-12-01,Ridge,0.2630497434592023,0.2777192844697491,0.2571608992295206,0.08333333333333333,0.5103562707564908,12
2020-12-01,Ridge_Ext,1.0,1.0,1.0,0.0,2.0,0
2020-12-01,Bayes_Ridge,1.0,1.0,1.0,0.0,2.0,0
2020-12-01,ElasticNet,1.0,1.0,1.0,0.0,2.0,0
2020-12-01,Huber,1.0,1.0,1.0,0.0,2.0,0
2020-12-01,Ridge_Shock,1.0,1.0,1.0,0.0,2.0,0
2020-12-01,EBM,0.27638884259259316,0.27638884259259316,0.27638884259259316,0.08333333333333333,0.5297452816358036,12
2020-12-01,LightGBM,0.3985429981675601,0.3252684737194163,0.442785799869809,0.08333333333333333,0.738700968916003,12
2020-12-01,Prophet,0.307120271729498,0.3031843004216525,0.33237893070674135,0.08333333333333333,0.5960664899208034,12
2020-12-01,ETS,0.28779409589075927,0.28666781762858523,0.3664623922241111,0.08333333333333333,0.5811139207176568,12
2020-12-01,SARIMA,0.3190014171843541,0.38473082376664025,0.3892444953997663,0.08333333333333333,0.6761403050374013,12
2020-12-01,NGBoost,0.31067165701899196,0.3464233737865368,0.2477755420852065,0.08333333333333333,0.5919010690364551,12
2020-12-01,CatBoost,0.34706274524176095,0.3012212914245301,0.29668286224949725,0.08333333333333333,0.619532470621433,12
2020-12-01,Subcomp,1.0,1.0,1.0,0.0,2.0,0
2020-12-01,Subcomp_Multi,1.0,1.0,1.0,0.0,2.0,0
2020-12-01,Micro,1.0,1.0,1.0,0.0,2.0,0
2021-01-01,Ridge,0.2518832392717023,0.2657170598472571,0.24229928452246816,0.08333333333333333,0.4870568061145003,12
2021-01-01,Ridge_Ext,1.0,1.0,1.0,0.0,2.0,0
2021-01-01,Bayes_Ridge,1.0,1.0,1.0,0.0,2.0,0
2021-01-01,ElasticNet,1.0,1.0,1.0,0.0,2.0,0
2021-01-01,Huber,1.0,1.0,1.0,0.0,2.0,0
2021-01-01,Ridge_Shock,1.0,1.0,1.0,0.0,2.0,0
2021-01-01,EBM,0.26286106388889036,0.26286106388889036,0.26286106388889036,0.08333333333333333,0.5038170391203732,12
2021-01-01,LightGBM,0.39966428139005455,0.32384408219683297,0.3796463831122878,0.08333333333333333,0.7147530637883582,12
2021-01-01,Prophet,0.2973891938622471,0.29120730145931034,0.30621423414876986,0.08333333333333333,0.5698242988807855,12
2021-01-01,ETS,0.3091532356262969,0.30053697549042757,0.32376320672518816,0.08333333333333333,0.5931898409601859,12
2021-01-01,SARIMA,0.31621243462795073,0.38540262662121494,0.4146562249954809,0.08333333333333333,0.6835949797405857,12
2021-01-01,NGBoost,0.3003989495710826,0.3387045892499027,0.23203076501874284,0.08333333333333333,0.5715825920814996,12
2021-01-01,CatBoost,0.35026063755056924,0.29779450071368646,0.3117967732683944,0.08333333333333333,0.6264203786492165,12
2021-01-01,Subcomp,1.0,1.0,1.0,0.0,2.0,0
2021-01-01,Subcomp_Multi,1.0,1.0,1.0,0.0,2.0,0
2021-01-01,Micro,1.0,1.0,1.0,0.0,2.0,0
2021-02-01,Ridge,0.27028149538806784,0.26182130048037894,0.2714987788249535,0.08333333333333333,0.5136415460726816,12
2021-02-01,Ridge_Ext,1.0,1.0,1.0,0.0,2.0,0
2021-02-01,Bayes_Ridge,1.0,1.0,1.0,0.0,2.0,0
2021-02-01,ElasticNet,1.0,1.0,1.0,0.0,2.0,0
2021-02-01,Huber,1.0,1.0,1.0,0.0,2.0,0
2021-02-01,Ridge_Shock,1.0,1.0,1.0,0.0,2.0,0
2021-02-01,EBM,0.23408328611111293,0.23408328611111293,0.23408328611111293,0.08333333333333333,0.44865963171296647,12
2021-02-01,LightGBM,0.41467642741027194,0.3536857782406256,0.422329439566924,0.08333333333333333,0.7626605172571912,12
2021-02-01,Prophet,0.352125494443722,0.3456586990034742,0.3587922712227454,0.08333333333333333,0.6737443880709503,12
2021-02-01,ETS,0.338896949538177,0.3085356888414248,0.3514545088636625,0.08333333333333333,0.6369084927889763,12
2021-02-01,SARIMA,0.35797936841803213,0.41588450698967644,0.47500605989971295,0.08333333333333333,0.764282809214568,12
2021-02-01,NGBoost,0.3357110211250867,0.36965780190637315,0.29059141580172704,0.08333333333333333,0.6456696740650347,12
2021-02-01,CatBoost,0.38165417772375676,0.3474202055285846,0.3678306830124569,0.08333333333333333,0.7065203003189783,12
2021-02-01,Subcomp,1.0,1.0,1.0,0.0,2.0,0
2021-02-01,Subcomp_Multi,1.0,1.0,1.0,0.0,2.0,0
2021-02-01,Micro,1.0,1.0,1.0,0.0,2.0,0
2021-03-01,Ridge,0.3100510185519288,0.3137009229593038,0.31874005117660903,0.08333333333333333,0.5996939430982317,12
2021-03-01,Ridge_Ext,1.0,1.0,1.0,0.0,2.0,0
2021-03-01,Bayes_Ridge,1.0,1.0,1.0,0.0,2.0,0
2021-03-01,ElasticNet,1.0,1.0,1.0,0.0,2.0,0
2021-03-01,Huber,1.0,1.0,1.0,0.0,2.0,0
2021-03-01,Ridge_Shock,1.0,1.0,1.0,0.0,2.0,0
2021-03-01,EBM,0.2833703231481491,0.2833703231481491,0.2833703231481491,0.08333333333333333,0.5431264527006191,12
2021-03-01,LightGBM,0.4456866135138071,0.39533134930516195,0.48336291737530007,0.08333333333333333,0.8397209821283983,12
2021-03-01,Prophet,0.3646523737321156,0.37305204176639434,0.4031013958604448,0.08333333333333333,0.7184856505887914,12
2021-03-01,ETS,0.35438248307895764,0.3354118874745491,0.4204494513497665,0.08333333333333333,0.6936506712659439,12
2021-03-01,SARIMA,0.36862731306434493,0.45504429581527495,0.527218631370143,0.08333333333333333,0.8170187871390018,12
2021-03-01,NGBoost,0.37365484412887423,0.4122741433653765,0.3324725948762837,0.08333333333333333,0.7225913527611715,12
2021-03-01,CatBoost,0.4083318360258386,0.39300653023107657,0.43102699850017245,0.08333333333333333,0.7825237804993638,12
2021-03-01,Subcomp,1.0,1.0,1.0,0.0,2.0,0
2021-03-01,Subcomp_Multi,1.0,1.0,1.0,0.0,2.0,0
2021-03-01,Micro,1.0,1.0,1.0,0.0,2.0,0
2021-04-01,Ridge,0.27901658233038756,0.25578773044185016,0.2782708530294222,0.08333333333333333,0.5211393300652971,12
2021-04-01,Ridge_Ext,1.0,1.0,1.0,0.0,2.0,0
2021-04-01,Bayes_Ridge,1.0,1.0,1.0,0.0,2.0,0
2021-04-01,ElasticNet,1.0,1.0,1.0,0.0,2.0,0
2021-04-01,Huber,1.0,1.0,1.0,0.0,2.0,0
2021-04-01,Ridge_Shock,1.0,1.0,1.0,0.0,2.0,0
2021-04-01,EBM,0.24243513796296412,0.24243513796296412,0.24243513796296412,0.08333333333333333,0.4646673477623479,12
2021-04-01,LightGBM,0.4412239180540638,0.3465422111676209,0.39241940226094246,0.08333333333333333,0.7725287970898879,12
2021-04-01,Prophet,0.3037713512203486,0.2964936544958506,0.3438586264729479,0.08333333333333333,0.5934105364025782,12
2021-04-01,ETS,0.2927798175176719,0.25650380704697434,0.3625731048942004,0.08333333333333333,0.5670567043825561,12
2021-04-01,SARIMA,0.32516529476721573,0.374488381489642,0.4759628573196284,0.08333333333333333,0.7093999888143168,12
2021-04-01,NGBoost,0.31221693464151085,0.3620075402021878,0.3174862401348584,0.08333333333333333,0.629065290032735,12
2021-04-01,CatBoost,0.33988920029326763,0.3312359391176803,0.3595369297255573,0.08333333333333333,0.6540103050018448,12
2021-04-01,Subcomp,1.0,1.0,1.0,0.0,2.0,0
2021-04-01,Subcomp_Multi,1.0,1.0,1.0,0.0,2.0,0
2021-04-01,Micro,1.0,1.0,1.0,0.0,2.0,0
2021-05-01,Ridge,0.24877196934786502,0.23048645785067143,0.2496092578506861,0.08333333333333333,0.4666197327319364,12
2021-05-01,Ridge_Ext,1.0,1.0,1.0,0.0,2.0,0
2021-05-01,Bayes_Ridge,1.0,1.0,1.0,0.0,2.0,0
2021-05-01,ElasticNet,1.0,1.0,1.0,0.0,2.0,0
2021-05-01,Huber,1.0,1.0,1.0,0.0,2.0,0
2021-05-01,Ridge_Shock,1.0,1.0,1.0,0.0,2.0,0
2021-05-01,EBM,0.2142869898148163,0.2142869898148163,0.2142869898148163,0.08333333333333333,0.4107167304783979,12
2021-05-01,LightGBM,0.35592151821998047,0.3946599592084669,0.3835719415828424,0.08333333333333333,0.7150568424457727,12
2021-05-01,Prophet,0.3009628989756553,0.31837111721273825,0.32874013543370767,0.08333333333333333,0.5975032224985821,12
2021-05-01,ETS,0.2727636602112607,0.27200930237732907,0.34157902756550446,0.08333333333333333,0.5487424838028658,12
2021-05-01,SARIMA,0.26035891423667323,0.3708024421807743,0.5069448197207895,0.08333333333333333,0.6570508779570597,12
2021-05-01,NGBoost,0.2777581562859221,0.34132164414932714,0.2920112870127447,0.08333333333333333,0.574382505181424,12
2021-05-01,CatBoost,0.2603999001644712,0.3227386780258487,0.3451229375642508,0.08333333333333333,0.567421770255444,12
2021-05-01,Subcomp,1.0,1.0,1.0,0.0,2.0,0
2021-05-01,Subcomp_Multi,1.0,1.0,1.0,0.0,2.0,0
2021-05-01,Micro,1.0,1.0,1.0,0.0,2.0,0
2021-06-01,Ridge,0.2844334087638529,0.24882848551420267,0.28676304455760615,0.08333333333333333,0.5255842296497747,12
2021-06-01,Ridge_Ext,1.0,1.0,1.0,0.0,2.0,0
2021-06-01,Bayes_Ridge,1.0,1.0,1.0,0.0,2.0,0
2021-06-01,ElasticNet,1.0,1.0,1.0,0.0,2.0,0
2021-06-01,Huber,1.0,1.0,1.0,0.0,2.0,0
2021-06-01,Ridge_Shock,1.0,1.0,1.0,0.0,2.0,0
2021-06-01,EBM,0.2474537268518553,0.2474537268518553,0.2474537268518553,0.08333333333333333,0.47428630979938935,12
2021-06-01,LightGBM,0.374115488355347,0.4105930348266682,0.4080049279775804,0.08333333333333333,0.7510202270906143,12
2021-06-01,Prophet,0.31853856660956753,0.3358860068231409,0.36657197559651916,0.08333333333333333,0.6389198375694739,12
2021-06-01,ETS,0.3020667131848387,0.28192506286213287,0.37436175844263914,0.08333333333333333,0.5950928520175418,12
2021-06-01,SARIMA,0.2760062355940076,0.34795570363086875,0.5423816198145573,0.08333333333333333,0.6724934596275871,12
2021-06-01,NGBoost,0.3028839224029352,0.32511688811573575,0.32833464826941255,0.08333333333333333,0.6030675848059692,12
2021-06-01,CatBoost,0.26707733643819626,0.32874791833073164,0.3412685515085319,0.08333333333333333,0.5757987785383794,12
2021-06-01,Subcomp,1.0,1.0,1.0,0.0,2.0,0
2021-06-01,Subcomp_Multi,1.0,1.0,1.0,0.0,2.0,0
2021-06-01,Micro,1.0,1.0,1.0,0.0,2.0,0
2021-07-01,Ridge,0.26694503816874376,0.22951554505201224,0.28195045920190626,0.08333333333333333,0.4958747760106839,12
2021-07-01,Ridge_Ext,1.0,1.0,1.0,0.0,2.0,0
2021-07-01,Bayes_Ridge,1.0,1.0,1.0,0.0,2.0,0
2021-07-01,ElasticNet,1.0,1.0,1.0,0.0,2.0,0
2021-07-01,Huber,1.0,1.0,1.0,0.0,2.0,0
2021-07-01,Ridge_Shock,1.0,1.0,1.0,0.0,2.0,0
2021-07-01,EBM,0.21293519444444797,0.21293519444444797,0.21293519444444797,0.08333333333333333,0.4081257893518586,12
2021-07-01,LightGBM,0.3061201785722207,0.37951827914109043,0.38065060906401865,0.08333333333333333,0.6575042484457124,12
2021-07-01,Prophet,0.3221810363751321,0.3321003419395618,0.38912444809232244,0.08333333333333333,0.64887889491014,12
2021-07-01,ETS,0.29696595469189485,0.26886316413108174,0.40028548772386047,0.08333333333333333,0.5926314629159177,12
2021-07-01,SARIMA,0.27052443460002645,0.33751322909933346,0.5530991313276648,0.08333333333333333,0.6653440235660804,12
2021-07-01,NGBoost,0.3097889776221348,0.2679302322480564,0.34912567537190853,0.08333333333333333,0.5847724959897432,12
2021-07-01,CatBoost,0.2419725880782219,0.3001289387509895,0.29908628751622857,0.08333333333333333,0.5191142802380027,12
2021-07-01,Subcomp,1.0,1.0,1.0,0.0,2.0,0
2021-07-01,Subcomp_Multi,1.0,1.0,1.0,0.0,2.0,0
2021-07-01,Micro,1.0,1.0,1.0,0.0,2.0,0
2021-08-01,Ridge,0.26346481764179214,0.22357983482586144,0.28533795630670866,0.08333333333333333,0.49042507184915946,12
2021-08-01,Ridge_Ext,1.0,1.0,1.0,0.0,2.0,0
2021-08-01,Bayes_Ridge,1.0,1.0,1.0,0.0,2.0,0
2021-08-01,ElasticNet,1.0,1.0,1.0,0.0,2.0,0
2021-08-01,Huber,1.0,1.0,1.0,0.0,2.0,0
2021-08-01,Ridge_Shock,1.0,1.0,1.0,0.0,2.0,0
2021-08-01,EBM,0.21594445370370727,0.21594445370370727,0.21594445370370727,0.08333333333333333,0.4138935362654389,12
2021-08-01,LightGBM,0.2878080802178123,0.3465501880176447,0.3827529632271158,0.08333333333333333,0.6218044042226102,12
2021-08-01,Prophet,0.29301617808722935,0.30116092955082724,0.37578084333874123,0.08333333333333333,0.5980240284385047,12
2021-08-01,ETS,0.26978007232706697,0.2505647312043254,0.3898312572107765,0.08333333333333333,0.5520492716867239,12
2021-08-01,SARIMA,0.2566861932181839,0.3433472816431362,0.5512956173608871,0.08333333333333333,0.6547456087672364,12
2021-08-01,NGBoost,0.3061452703220778,0.2641475930209746,0.35387879595521216,0.08333333333333333,0.5809276218285496,12
2021-08-01,CatBoost,0.22818464816077602,0.3005547573853183,0.30156757577204846,0.08333333333333333,0.5070968440299203,12
2021-08-01,Subcomp,1.0,1.0,1.0,0.0,2.0,0
2021-08-01,Subcomp_Multi,1.0,1.0,1.0,0.0,2.0,0
2021-08-01,Micro,1.0,1.0,1.0,0.0,2.0,0
2021-09-01,Ridge,0.2854093013392524,0.2491236734368615,0.30927117024598044,0.08333333333333333,0.5353173079372715,12
2021-09-01,Ridge_Ext,1.0,1.0,1.0,0.0,2.0,0
