Date,Sub_MoM,Agg_Arith,Agg_Sprav,Diff_Arith,Diff_Sprav,Year
2017-01-01,3.46,1.596111243733588,5.736337512054002,1.863888756266412,-2.2763375120540017,2017
2017-02-01,-1.03,0.43197660539508265,-0.5366364513018319,-1.4619766053950827,-0.4933635486981681,2017
2017-03-01,-0.33,-1.001623299116734,-0.20866345226615213,0.6716232991167339,-0.12133654773384789,2017
2017-04-01,7.6,9.73113630938171,7.7499344262295065,-2.131136309381711,-0.1499344262295068,2017
2017-05-01,10.33,16.05652900453569,6.003191899710704,-5.72652900453569,4.326808100289296,2017
2017-06-01,6.23,11.651924086894246,4.302885245901638,-5.421924086894245,1.9271147540983629,2017
2017-07-01,-14.47,-11.222155645738837,-12.796038572806172,-3.2478443542611632,-1.673961427193829,2017
2017-08-01,-18.6,-16.979618047266648,-17.26666730954677,-1.6203819527333536,-1.3333326904532328,2017
2017-09-01,-1.97,-3.3013702554308906,0.28060366441658635,1.3313702554308906,-2.2506036644165865,2017
2017-10-01,0.35,-3.978722845547863,6.719893924783028,4.328722845547863,-6.369893924783028,2017
2017-11-01,3.61,1.0650942945810458,8.655915139826423,2.5449057054189543,-5.045915139826423,2017
2017-12-01,6.6,4.718899498687037,8.746580520732884,1.8811005013129627,-2.1465805207328845,2017
2018-01-01,1.62,1.918028169014084,0.8346808100289294,-0.2980281690140838,0.7853191899710708,2018
2018-02-01,5.05,6.075282883743137,5.145691417550627,-1.0252828837431371,-0.09569141755062738,2018
2018-03-01,1.95,3.533396992122224,0.8829836065573767,-1.5833969921222242,1.0670163934426231,2018
2018-04-01,2.08,1.5825232752446883,0.705326904532305,0.4974767247553118,1.3746730954676951,2018
2018-05-01,-3.67,-0.7394151348770592,-5.019309546769529,-2.930584865122941,1.349309546769529,2018
2018-06-01,10.21,11.958866077822869,0.058694310511089795,-1.7488660778228677,10.151305689488911,2018
2018-07-01,-7.59,-5.518032943423251,-6.061396335583415,-2.0719670565767485,-1.5286036644165852,2018
2018-08-01,-7.0,-4.195827166388159,1.260351012536163,-2.804172833611841,-8.260351012536162,2018
2018-09-01,-7.43,-6.857238004296968,-3.1095506268081,-0.5727619957030319,-4.3204493731919,2018
2018-10-01,-4.2,-4.303998567677249,0.48908582449373145,0.10399856767724902,-4.6890858244937315,2018
2018-11-01,8.24,5.035380759131057,11.437683702989395,3.2046192408689436,-3.1976837029893943,2018
2018-12-01,11.58,8.688305084745762,12.5065168756027,2.891694915254238,-0.9265168756026991,2018
2019-01-01,10.0,4.22857483886369,9.675378977820637,5.77142516113631,0.32462102217936284,2019
2019-02-01,1.7,2.1957388398185724,1.5191186113789779,-0.4957388398185725,0.1808813886210221,2019
2019-03-01,4.16,4.900179040343757,3.729386692381871,-0.7401790403437571,0.4306133076181293,2019
2019-04-01,2.41,3.429873478157078,1.9785805207328835,-1.019873478157078,0.43141947926711666,2019
2019-05-01,2.27,9.550539508235854,2.311965284474445,-7.280539508235854,-0.04196528447444514,2019
2019-06-01,-9.16,-0.09158271663881669,-7.149783992285439,-9.068417283361184,-2.010216007714561,2019
2019-07-01,-6.31,-5.639914060634998,-6.319162970106077,-0.670085939365002,0.00916297010607714,2019
2019-08-01,-10.71,-9.137851515874909,-8.824945033751204,-1.5721484841250923,-1.8850549662487968,2019
2019-09-01,-5.7,-5.9825638577226075,-3.735386692381872,0.2825638577226073,-1.9646133076181282,2019
2019-10-01,-0.59,-1.8292432561470517,0.7878032786885245,1.2392432561470517,-1.3778032786885244,2019
2019-11-01,3.29,-1.0316949152542367,5.231658630665382,4.321694915254237,-1.9416586306653816,2019
2019-12-01,9.0,2.7931320124134635,9.631517839922852,6.206867987586536,-0.6315178399228518,2019
2020-01-01,8.56,4.744273096204346,8.494904532304727,3.815726903795655,0.06509546769527397,2020
2020-02-01,1.54,-0.4264884220577704,1.328904532304725,1.9664884220577705,0.21109546769527499,2020
2020-03-01,3.15,3.7220840296013367,3.3553481195756993,-0.5720840296013368,-0.20534811957569943,2020
2020-04-01,12.58,22.776123179756507,13.166256509161045,-10.196123179756507,-0.5862565091610445,2020
2020-05-01,-1.99,1.8166984960611128,0.12684860173577633,-3.806698496061113,-2.1168486017357764,2020
2020-06-01,-5.65,-1.1582143709715924,-5.906675024108005,-4.491785629028408,0.2566750241080049,2020
2020-07-01,-8.01,-4.849649080926235,-7.370700096432016,-3.160350919073765,-0.6392999035679834,2020
2020-08-01,-5.14,-4.516163762234422,-3.803189971070394,-0.6238362377655777,-1.3368100289296057,2020
2020-09-01,-4.99,-6.001656719980902,-4.219702989392478,1.011656719980902,-0.7702970106075222,2020
2020-10-01,0.4,0.38454285032227287,0.7902526518804247,0.015457149677727156,-0.3902526518804247,2020
2020-11-01,6.02,0.37121269992838374,9.538140790742526,5.648787300071616,-3.5181407907425264,2020
2020-12-01,11.15,4.72312962520888,11.513249758919962,6.42687037479112,-0.36324975891996125,2020
2021-01-01,5.95,4.584163284793507,6.599666968325792,1.365836715206493,-0.6496669683257918,2021
2021-02-01,6.35,5.64192647409883,7.084523076923076,0.7080735259011695,-0.7345230769230762,2021
2021-03-01,3.03,7.060594413941274,3.2333085972850664,-4.030594413941275,-0.20330859728506656,2021
2021-04-01,2.93,4.508180950107424,2.6086660633484158,-1.578180950107424,0.3213339366515844,2021
2021-05-01,0.38,4.565206493196466,-0.5713520361990952,-4.185206493196466,0.9513520361990953,2021
2021-06-01,3.15,5.71626641203151,-0.2692072398190051,-2.5662664120315104,3.4192072398190048,2021
2021-07-01,-5.82,-2.498417283361184,-5.981905882352941,-3.321582716638816,0.1619058823529409,2021
2021-08-01,-8.01,-6.631761756982572,-4.231630769230768,-1.378238243017428,-3.778369230769232,2021
2021-09-01,6.14,4.87453330150394,7.307096832579186,1.26546669849606,-1.167096832579186,2021
2021-10-01,5.69,2.044191931248508,9.477299547511311,3.645808068751492,-3.787299547511311,2021
2021-11-01,1.42,-1.5160300787777505,1.8191312217194568,2.9360300787777502,-0.3991312217194569,2021
2021-12-01,2.35,1.685359274289807,2.234995475113122,0.6646407257101932,0.11500452488687829,2021
2022-01-01,7.65,6.286622105514443,8.045605429864251,1.3633778944855575,-0.3956054298642506,2022
2022-02-01,3.37,2.8575173072332296,3.5859095022624436,0.5124826927667705,-0.21590950226244354,2022
2022-03-01,16.64,18.1923919789926,16.890056108597285,-1.552391978992599,-0.2500561085972848,2022
2022-04-01,3.9,8.02929816185247,3.2383529411764704,-4.12929816185247,0.6616470588235295,2022
2022-05-01,-4.64,2.602578180950107,-5.5825864253393656,-7.242578180950106,0.9425864253393659,2022
2022-06-01,-11.05,-10.240928622582954,-11.243029864253392,-0.8090713774170464,0.19302986425339164,2022
2022-07-01,-13.9,-16.49180711386966,-13.61143891402715,2.591807113869658,-0.2885610859728498,2022
2022-08-01,-11.3,-12.344545237526853,-11.033111312217192,1.0445452375268527,-0.2668886877828083,2022
2022-09-01,-2.46,-2.3407376462162803,-0.350899547511312,-0.11926235378371963,-2.109100452488688,2022
2022-10-01,2.76,1.0807973263308663,6.060727601809953,1.6792026736691334,-3.300727601809953,2022
2022-11-01,4.06,0.7953234662210548,6.107802714932126,3.2646765337789447,-2.0478027149321267,2022
2022-12-01,5.28,4.105552637861064,6.219905882352941,1.1744473621389364,-0.9399058823529405,2022
2023-01-01,11.54,7.701895440439245,11.662903167420808,3.8381045595607546,-0.12290316742080876,2023
2023-02-01,11.11,8.758901885891621,10.310657013574662,2.351098114108378,0.7993429864253372,2023
2023-03-01,0.27,1.0308331343996184,0.9358497737556565,-0.7608331343996184,-0.6658497737556565,2023
2023-04-01,5.71,7.619023633325373,5.331098642533934,-1.909023633325373,0.37890135746606557,2023
2023-05-01,-7.64,5.634542850322274,-4.702077828054296,-13.274542850322273,-2.9379221719457034,2023
2023-06-01,-0.44,3.7813081881117196,0.08115475113122064,-4.22130818811172,-0.5211547511312207,2023
2023-07-01,-0.37,3.7337646216280724,1.0687203619909496,-4.1037646216280725,-1.4387203619909497,2023
2023-08-01,-9.54,-8.718085461924085,-6.95028778280543,-0.8219145380759141,-2.5897122171945695,2023
2023-09-01,6.91,4.846853664359035,9.871531221719454,2.0631463356409654,-2.9615312217194543,2023
2023-10-01,-0.03,-3.3488159465266167,1.147835294117648,3.318815946526617,-1.177835294117648,2023
2023-11-01,4.95,0.7503604678920984,6.42131402714932,4.199639532107902,-1.4713140271493197,2023
2023-12-01,4.39,0.9549701599427071,4.662485067873303,3.4350298400572927,-0.27248506787330307,2023
2024-01-01,6.91,7.348925757937453,6.917685067873301,-0.4389257579374526,-0.0076850678733011435,2024
2024-02-01,2.62,-0.7494127476724755,2.987572850678732,3.3694127476724756,-0.3675728506787319,2024
2024-03-01,-0.14,1.962010026259251,0.1954117647058828,-2.102010026259251,-0.33541176470588285,2024
2024-04-01,-2.27,0.13211745046550494,-1.9342660633484166,-2.402117450465505,-0.33573393665158346,2024
2024-05-01,5.89,15.70174027214132,5.798557466063348,-9.811740272141321,0.09144253393665203,2024
2024-06-01,0.77,3.364592981618524,-0.6394515837104073,-2.594592981618524,1.4094515837104074,2024
2024-07-01,-1.58,-1.2842659345905945,-0.43949864253393683,-0.2957340654094056,-1.1405013574660632,2024
2024-08-01,-5.1,-6.340728097397948,-3.978899547511312,1.2407280973979482,-1.1211004524886876,2024
2024-09-01,-2.07,-1.571437097159226,0.4259891402714932,-0.49856290284077387,-2.495989140271493,2024
2024-10-01,3.77,2.6721460969205046,2.9990914027149307,1.0978539030794954,0.7709085972850693,2024
2024-11-01,9.95,6.592912389591787,11.599847963800903,3.357087610408212,-1.6498479638009034,2024
2024-12-01,6.67,3.645001193602292,8.13885248868778,3.024998806397708,-1.46885248868778,2024
2025-01-01,0.54,0.4318047266650752,0.5422995923913043,0.10819527333492485,-0.0022995923913042837,2025
2025-02-01,5.3,5.087474337550728,5.2727904211956504,0.21252566244927173,0.027209578804349377,2025
2025-03-01,2.3,5.668352828837431,1.9988824728260877,-3.3683528288374314,0.30111752717391216,2025
2025-04-01,2.8,5.808842205777035,2.141769701086956,-3.008842205777035,0.6582302989130437,2025
2025-05-01,-2.29,3.6034041537359753,-4.271552309782607,-5.893404153735975,1.9815523097826073,2025
2025-06-01,-5.12,-3.2533969921222248,-4.55532269021739,-1.8666030078777753,-0.5646773097826099,2025
2025-07-01,-12.44,-10.797954165671998,-11.030329483695652,-1.6420458343280018,-1.409670516304347,2025
2025-08-01,-13.29,-15.164588207209356,-9.771711956521736,1.8745882072093565,-3.518288043478263,2025
2025-09-01,2.19,0.5428718071138698,4.053024796195653,1.64712819288613,-1.8630247961956532,2025
2025-10-01,5.05,3.216822630699451,5.65874320652174,1.8331773693005489,-0.6087432065217397,2025
2025-11-01,1.99,0.12357603246598257,2.817055027173913,1.8664239675340175,-0.8270550271739132,2025
