period_type,date,item_key,product_name,component,matched,match_method,match_score,item_code,sprav_name,weight,index_used,item_mom_pp,headline_contribution_pp
weekly_chain,2026-06-08 00:00:00,28,"Хлеб и булочные изделия из пшеничной муки различных сортов, кг",food,True,exact,1.0,1054,"Хлеб и булочные изделия из пшеничной муки различных сортов, кг",0.00735,99.8,-0.20000000000000284,-0.0014700000000000208
weekly_chain,2026-06-08 00:00:00,29,"Рис шлифованный, кг",food,True,exact,1.0,552,"Рис шлифованный, кг",0.00479,100.0,0.0,0.0
weekly_chain,2026-06-08 00:00:00,3,"Баранина (кроме бескостного мяса), кг",food,True,exact,1.0,122,"Баранина (кроме бескостного мяса), кг",0.00651,102.11,2.1099999999999994,0.013736099999999996
weekly_chain,2026-06-08 00:00:00,30,"Пшено, кг",food,True,exact,1.0,539,"Пшено, кг",0.00118,99.36,-0.6400000000000006,-0.0007552000000000007
weekly_chain,2026-06-08 00:00:00,31,"Крупа гречневая-ядрица, кг",food,True,exact,1.0,320,"Крупа гречневая-ядрица, кг",0.00337,102.1,2.0999999999999943,0.007076999999999981
weekly_chain,2026-06-08 00:00:00,32,"Вермишель, кг",food,True,exact,1.0,158,"Вермишель, кг",0.00142,100.0,0.0,0.0
weekly_chain,2026-06-08 00:00:00,33,"Макаронные изделия из пшеничной муки высшего сорта, кг",food,True,exact,1.0,354,"Макаронные изделия из пшеничной муки высшего сорта, кг",0.00382,100.0,0.0,0.0
weekly_chain,2026-06-08 00:00:00,34,"Картофель, кг",food,True,exact,1.0,252,"Картофель, кг",0.00612,106.02,6.019999999999996,0.03684239999999997
weekly_chain,2026-06-08 00:00:00,35,"Капуста белокочанная свежая, кг",food,True,exact,1.0,249,"Капуста белокочанная свежая, кг",0.00236,92.81,-7.189999999999998,-0.016968399999999995
weekly_chain,2026-06-08 00:00:00,36,"Лук репчатый, кг",food,True,exact,1.0,349,"Лук репчатый, кг",0.00236,114.7,14.700000000000003,0.03469200000000001
weekly_chain,2026-06-08 00:00:00,37,"Свёкла столовая, кг",food,True,exact,1.0,574,"Свёкла столовая, кг",0.00077,100.0,0.0,0.0
weekly_chain,2026-06-08 00:00:00,38,"Морковь, кг",food,True,exact,1.0,382,"Морковь, кг",0.0021,99.17,-0.8299999999999983,-0.0017429999999999963
weekly_chain,2026-06-08 00:00:00,39,"Огурцы свежие, кг",food,True,exact,1.0,435,"Огурцы свежие, кг",0.00468,110.41,10.409999999999997,0.048718799999999986
weekly_chain,2026-06-08 00:00:00,4,"Куры охлажденные и мороженые, кг",food,True,exact,1.0,333,"Куры охлажденные и мороженые, кг",0.00958,101.31,1.3100000000000023,0.012549800000000022
weekly_chain,2026-06-08 00:00:00,40,"Помидоры свежие, кг",food,True,exact,1.0,506,"Помидоры свежие, кг",0.00574,99.95,-0.04999999999999716,-0.0002869999999999837
weekly_chain,2026-06-08 00:00:00,41,"Яблоки, кг",food,True,exact,1.0,753,"Яблоки, кг",0.00515,97.2,-2.799999999999997,-0.014419999999999985
weekly_chain,2026-06-08 00:00:00,42,"Бананы, кг",food,True,exact,1.0,121,"Бананы, кг",0.00418,101.55,1.5499999999999972,0.006478999999999987
weekly_chain,2026-06-08 00:00:00,43,"Водка, л",food,True,exact,1.0,171,"Водка, л",0.0033,102.88,2.8799999999999955,0.009503999999999985
weekly_chain,2026-06-08 00:00:00,44,"Обед в столовой, кафе, закусочной (кроме столовой в организации), на 1 человека",food,True,exact,1.0,413,"Обед в столовой, кафе, закусочной (кроме столовой в организации), на 1 человека",0.00697,100.0,0.0,0.0
weekly_chain,2026-06-08 00:00:00,45,"Брюки для детей школьного возраста из джинсовой ткани, шт.",nonfood,True,exact,1.0,141,"Брюки для детей школьного возраста из джинсовой ткани, шт.",0.00098,100.0,0.0,0.0
weekly_chain,2026-06-08 00:00:00,46,"Пеленки для новорожденных, шт.",nonfood,True,exact,1.0,458,"Пеленки для новорожденных, шт.",0.00019,100.0,0.0,0.0
weekly_chain,2026-06-08 00:00:00,47,"Костюм спортивный для детей школьного возраста, шт.",nonfood,True,exact,1.0,306,"Костюм спортивный для детей школьного возраста, шт.",0.00141,100.38,0.37999999999999545,0.0005357999999999936
weekly_chain,2026-06-08 00:00:00,48,"Майка, футболка мужская бельевая, шт.",nonfood,True,exact,1.0,351,"Майка, футболка мужская бельевая, шт.",0.00151,102.42,2.4200000000000017,0.003654200000000003
weekly_chain,2026-06-08 00:00:00,49,"Футболка детская, шт.",nonfood,True,exact,1.0,703,"Футболка детская, шт.",0.00049,98.89,-1.1099999999999994,-0.0005438999999999997
weekly_chain,2026-06-08 00:00:00,5,"Сосиски, сардельки, кг",food,True,exact,1.0,599,"Сосиски, сардельки, кг",0.00553,99.42,-0.5799999999999983,-0.0032073999999999905
weekly_chain,2026-06-08 00:00:00,50,"Носки мужские, пара",nonfood,True,exact,1.0,410,"Носки мужские, пара",0.00108,96.03,-3.969999999999999,-0.004287599999999999
weekly_chain,2026-06-08 00:00:00,51,"Колготки женские эластичные, шт.",nonfood,True,exact,1.0,272,"Колготки женские эластичные, шт.",0.00127,103.08,3.0799999999999983,0.003911599999999998
weekly_chain,2026-06-08 00:00:00,52,"Кроссовые туфли для детей, пара",nonfood,True,exact,1.0,319,"Кроссовые туфли для детей с верхом из искусственной кожи, пара",0.00156,100.0,0.0,0.0
weekly_chain,2026-06-08 00:00:00,53,"Кроссовые туфли для взрослых, пара",nonfood,True,exact,1.0,1032,"Кроссовые туфли для взрослых, пара",0.00518,100.03,0.030000000000001137,0.0001554000000000059
weekly_chain,2026-06-08 00:00:00,54,"Мыло хозяйственное, 200 г",nonfood,True,exact,1.0,390,"Мыло хозяйственное, 200 г",0.00174,97.06,-2.9399999999999977,-0.005115599999999996
weekly_chain,2026-06-08 00:00:00,55,"Порошок стиральный, кг",nonfood,True,exact,1.0,508,"Порошок стиральный, кг",0.00342,100.0,0.0,0.0
weekly_chain,2026-06-08 00:00:00,56,"Мыло туалетное, 100 г",nonfood,True,exact,1.0,389,"Мыло туалетное, 100 г",0.00099,100.0,0.0,0.0
weekly_chain,2026-06-08 00:00:00,57,"Шампунь, 250 мл",nonfood,True,exact,1.0,726,"Шампунь, 250 мл",0.0019,99.74,-0.2600000000000051,-0.0004940000000000097
weekly_chain,2026-06-08 00:00:00,58,"Паста зубная, 100 г (100 мл)",nonfood,True,exact,1.0,457,"Паста зубная, 100 г (100 мл)",0.00191,100.0,0.0,0.0
weekly_chain,2026-06-08 00:00:00,59,"Щетка зубная, шт.",nonfood,True,exact,1.0,735,"Щетка зубная, шт.",0.00174,99.81,-0.18999999999999773,-0.00033059999999999606
weekly_chain,2026-06-08 00:00:00,6,"Колбаса полукопченая и варено-копченая, кг",food,True,exact,1.0,266,"Колбаса полукопченая и варено-копченая, кг",0.00298,96.48,-3.519999999999996,-0.010489599999999988
weekly_chain,2026-06-08 00:00:00,60,"Сигареты с фильтром, пачка",nonfood,True,exact,1.0,1046,"Сигареты с фильтром, пачка",0.0086599999999999,100.0,0.0,0.0
weekly_chain,2026-06-08 00:00:00,61,"Спички, коробок",nonfood,True,exact,1.0,601,"Спички, коробок",0.00059,100.0,0.0,0.0
weekly_chain,2026-06-08 00:00:00,62,"Электропылесос напольный, шт.",nonfood,True,exact,1.0,741,"Электропылесос напольный, шт.",0.00185,99.54,-0.45999999999999375,-0.0008509999999999885
weekly_chain,2026-06-08 00:00:00,63,"Бумага туалетная, рулон",nonfood,True,exact,1.0,147,"Бумага туалетная, рулон",0.00099,100.0,0.0,0.0
weekly_chain,2026-06-08 00:00:00,64,"Прокладки женские гигиенические, 10 шт.",nonfood,True,exact,1.0,984,"Прокладки женские гигиенические, 10 шт.",0.00108,99.8,-0.20000000000000284,-0.00021600000000000308
weekly_chain,2026-06-08 00:00:00,65,"Подгузники детские бумажные, 10 шт.",nonfood,True,exact,1.0,488,"Подгузники детские бумажные (памперсы), 10 шт.",0.00114,98.93,-1.0699999999999932,-0.0012197999999999922
weekly_chain,2026-06-08 00:00:00,66,"Телевизор, шт.",nonfood,False,unmatched,0.46153846153846156,,,,94.78,-5.219999999999999,
weekly_chain,2026-06-08 00:00:00,67,"Смартфон, шт.",nonfood,True,exact,1.0,585,"Смартфон, шт.",0.00625,99.77,-0.23000000000000398,-0.001437500000000025
weekly_chain,2026-06-08 00:00:00,68,"Доска обрезная, м3",nonfood,True,exact,1.0,213,"Доска обрезная, м3",0.00153,100.0,0.0,0.0
weekly_chain,2026-06-08 00:00:00,69,"Плиты древесностружечные, ориентированно-стружечные, м2",nonfood,True,exact,1.0,486,"Плиты древесностружечные, ориентированно-стружечные, м2",0.0008899999999999,99.16,-0.8400000000000034,-0.0007475999999999191
weekly_chain,2026-06-08 00:00:00,7,"Колбаса вареная, кг",food,True,exact,1.0,265,"Колбаса вареная, кг",0.00464,99.21,-0.7900000000000063,-0.003665600000000029
weekly_chain,2026-06-08 00:00:00,70,"Дизельное топливо, л",nonfood,True,exact,1.0,209,"Дизельное топливо, л",0.00286,101.22,1.2199999999999989,0.003489199999999997
weekly_chain,2026-06-08 00:00:00,71,Бензин автомобильный,nonfood,False,unmatched,0.7692307692307693,,,,102.28,2.280000000000001,
weekly_chain,2026-06-08 00:00:00,72,"Бензин автомобильный марки АИ-92, л",nonfood,True,exact,1.0,130,"Бензин автомобильный марки АИ-92, л",0.01023,101.84,1.8400000000000034,0.018823200000000033
weekly_chain,2026-06-08 00:00:00,73,"Бензин автомобильный марки АИ-95, л",nonfood,True,exact,1.0,131,"Бензин автомобильный марки АИ-95, л",0.01543,102.66,2.6599999999999966,0.04104379999999994
weekly_chain,2026-06-08 00:00:00,74,"Бензин автомобильный марки АИ-98 и выше, л",nonfood,True,exact,1.0,132,"Бензин автомобильный марки АИ-98, л",0.00117,101.23,1.230000000000004,0.0014391000000000048
weekly_chain,2026-06-08 00:00:00,78,"Корвалол, 25 мл",nonfood,True,exact,1.0,302,"Корвалол, 25 мл",0.00039,99.8,-0.20000000000000284,-7.800000000000111e-05
weekly_chain,2026-06-08 00:00:00,79,"Левомеколь, мазь, 40 г",nonfood,True,exact,1.0,337,"Левомеколь, мазь, 40 г",0.00041,100.97,0.9699999999999989,0.00039769999999999953
weekly_chain,2026-06-08 00:00:00,8,"Консервы мясные для детского питания, кг",food,True,exact,1.0,285,"Консервы мясные для детского питания, кг",3e-05,102.7,2.700000000000003,8.100000000000009e-05
weekly_chain,2026-06-08 00:00:00,80,"Валидол, 60 мг, 10 таблеток",nonfood,True,exact,1.0,150,"Валидол, 60 мг, 10 таблеток",0.00032,98.01,-1.9899999999999949,-0.0006367999999999985
weekly_chain,2026-06-08 00:00:00,82,"Ренгалин, 20 таблеток",nonfood,True,exact,1.0,1045,"Ренгалин, 20 таблеток",0.0004,100.09,0.09000000000000341,3.600000000000136e-05
weekly_chain,2026-06-08 00:00:00,85,"Сухие корма для домашних животных, кг",nonfood,True,exact,1.0,616,"Сухие корма для домашних животных, кг",0.00104,100.0,0.0,0.0
weekly_chain,2026-06-08 00:00:00,86,"Ремонт телевизоров, один вид работ",services,True,fuzzy,0.9850746268656716,543,"Ремонт  телевизоров, один вид работы",0.00037,100.0,0.0,0.0
weekly_chain,2026-06-08 00:00:00,87,"Мойка легкового автомобиля, услуга",services,True,exact,1.0,375,"Мойка легкового автомобиля, услуга",0.00529,100.0,0.0,0.0
weekly_chain,2026-06-08 00:00:00,88,"Стрижка модельная в женском зале, стрижка",services,True,exact,1.0,608,"Стрижка модельная в женском зале, стрижка",0.00549,100.0,0.0,0.0
weekly_chain,2026-06-08 00:00:00,89,"Стрижка модельная в мужском зале, стрижка",services,True,exact,1.0,609,"Стрижка модельная в мужском зале, стрижка",0.0051,100.0,0.0,0.0
weekly_chain,2026-06-08 00:00:00,9,"Рыба мороженая неразделанная, кг",food,True,exact,1.0,558,"Рыба мороженая неразделанная, кг",0.00303,100.43,0.4300000000000068,0.0013029000000000207
weekly_chain,2026-06-08 00:00:00,90,"Проезд в городском автобусе, поездка",services,True,exact,1.0,525,"Проезд в городском автобусе,поездка",0.00185,100.0,0.0,0.0
weekly_chain,2026-06-08 00:00:00,91,"Проезд в троллейбусе, поездка",services,True,exact,1.0,533,"Проезд в троллейбусе, поездка",0.0001,100.0,0.0,0.0
weekly_chain,2026-06-08 00:00:00,93,"Плата за жилье в домах государственного и муниципального жилищных фондов, м2 общей площади",services,True,exact,1.0,400,"Наём жилых помещений в государственном и муниципальном жилищных фондах, м2 общей площади",0.00012,100.0,0.0,0.0
weekly_chain,2026-06-08 00:00:00,94,"Отопление, Гкал",services,True,exact,1.0,448,"Отопление, Гкал",0.00924,100.0,0.0,0.0
weekly_chain,2026-06-08 00:00:00,95,"Водоснабжение холодное, м3",services,True,exact,1.0,174,"Водоснабжение холодное, м3",0.0053,100.0,0.0,0.0
weekly_chain,2026-06-08 00:00:00,96,"Водоотведение, м3",services,True,exact,1.0,172,"Водоотведение, м3",0.00325,100.0,0.0,0.0
weekly_chain,2026-06-08 00:00:00,97,"Водоснабжение горячее, м3",services,True,exact,1.0,173,"Водоснабжение горячее, м3",0.00592,100.0,0.0,0.0
weekly_chain,2026-06-08 00:00:00,98,Услуги по снабжению электроэнергией,services,True,exact,1.0,744+745+746+747,"Электроэнергия в квартирах без электроплит сверх минимального объема потребления, в расчете за 100 кВт.ч + Электроэнергия в квартирах без электроплит за минимальный объем потребления, в расчете за 100 кВт.ч + Электроэнергия в квартирах с электроплитами за минимальный объем потребления, в расчете за 100 кВт.ч + Электроэнергия в квартирах с электроплитами сверх минимального объема потребления, в расчете за 100 кВт.ч",0.01142,100.0,0.0,0.0
weekly_chain,2026-06-08 00:00:00,99,"Проживание в гостинице 1* или в мотеле, сутки с человека",services,True,exact,1.0,1004,"Проживание в гостинице 1* или в мотеле, сутки с человека",5e-05,100.0,0.0,0.0
weekly_chain,2026-06-15 00:00:00,1,"Говядина (кроме бескостного мяса), кг",food,True,exact,1.0,195,"Говядина (кроме бескостного мяса), кг",0.01634,100.0,0.0,0.0
weekly_chain,2026-06-15 00:00:00,10,"Масло сливочное, кг",food,True,exact,1.0,360,"Масло сливочное, кг",0.00872,100.22,0.21999999999999886,0.0019183999999999903
weekly_chain,2026-06-15 00:00:00,100,"Проживание в гостинице 2*, сутки с человека",services,True,exact,1.0,1005,"Проживание в гостинице 2*, сутки с человека",4e-05,100.0,0.0,0.0
weekly_chain,2026-06-15 00:00:00,101,"Проживание в гостинице 3*, сутки с человека",services,True,exact,1.0,1006,"Проживание в гостинице 3*, сутки с человека",0.00075,100.0,0.0,0.0
weekly_chain,2026-06-15 00:00:00,102,"Проживание в гостинице 4*-5*, сутки с человека",services,True,exact,1.0,1007,"Проживание в гостинице 4*-5*, сутки с человека",0.00067,96.55,-3.450000000000003,-0.002311500000000002
weekly_chain,2026-06-15 00:00:00,103,"Проживание в хостеле, сутки с человека",services,True,exact,1.0,1008,"Проживание в хостеле, сутки с человека",0.00061,100.0,0.0,0.0
weekly_chain,2026-06-15 00:00:00,104,"Санаторий, день",services,True,exact,1.0,565,"Санаторий, день",0.001,100.0,0.0,0.0
weekly_chain,2026-06-15 00:00:00,105,"Легковой автомобиль иностранной марки новый, шт.",nonfood,True,exact,1.0,339,"Легковой автомобиль иностранной марки новый, шт.",0.00959,100.48,0.480000000000004,0.004603200000000038
weekly_chain,2026-06-15 00:00:00,106,"Легковой автомобиль отечественный новый, шт.",nonfood,True,exact,1.0,340,"Легковой автомобиль отечественный новый, шт.",0.00753,100.0,0.0,0.0
weekly_chain,2026-06-15 00:00:00,107,"Дом отдыха, пансионат, день",services,True,exact,1.0,210,"Дом отдыха, пансионат, день",0.00177,100.0,0.0,0.0
weekly_chain,2026-06-15 00:00:00,108,"Восстановление зуба пломбой, услуга",services,True,exact,1.0,342,"Лечение кариеса, пломба",0.00221,100.0,0.0,0.0
weekly_chain,2026-06-15 00:00:00,109,"Метамизол натрия (Анальгин отечественный), 10 таблеток",nonfood,True,exact,1.0,370,"Метамизол натрия (Анальгин отечественный), 500 мг, 10 таблеток",0.00036,100.0,0.0,0.0
weekly_chain,2026-06-15 00:00:00,11,"Масло подсолнечное, л",food,True,exact,1.0,359,"Масло подсолнечное, кг",0.00543,100.0,0.0,0.0
weekly_chain,2026-06-15 00:00:00,110,"Пенталгин, 24 таблетки",nonfood,True,exact,1.0,1099,"Пенталгин, 24 таблетки",0.00035,97.82,-2.180000000000007,-0.0007630000000000024
weekly_chain,2026-06-15 00:00:00,111,"Нимесулид, 10 таблеток",nonfood,True,exact,1.0,406,"Нимесулид, 100 мг, 10 таблеток",0.0004,100.72,0.7199999999999989,0.0002879999999999996
weekly_chain,2026-06-15 00:00:00,112,"Трекрезан, 10 таблеток",nonfood,True,exact,1.0,1102,"Трекрезан, 10 таблеток",0.00032,100.0,0.0,0.0
weekly_chain,2026-06-15 00:00:00,113,"Активированный уголь, 10 таблеток",nonfood,True,exact,1.0,851,"Активированный уголь, 250 мг, 10 таблеток",0.00032,102.13,2.1299999999999955,0.0006815999999999986
weekly_chain,2026-06-15 00:00:00,114,"Лизобакт, 10 таблеток",nonfood,True,exact,1.0,1096,"Лизобакт, 10 таблеток",0.00034,100.0,0.0,0.0
weekly_chain,2026-06-15 00:00:00,12,"Маргарин, кг",food,True,exact,1.0,357,"Маргарин, кг",0.0008,100.87,0.8700000000000045,0.0006960000000000037
weekly_chain,2026-06-15 00:00:00,13,"Молоко питьевое цельное пастеризованное 2,5-3,2% жирности, л",food,True,exact,1.0,378,"Молоко питьевое цельное пастеризованное 2,5-3,2% жирности, л",0.00302,99.58,-0.4200000000000017,-0.0012684000000000052
weekly_chain,2026-06-15 00:00:00,14,"Молоко питьевое цельное ультрапастеризованное 2,5-3,2% жирности, л",food,True,fuzzy,0.9491525423728814,378,"Молоко питьевое цельное пастеризованное 2,5-3,2% жирности, л",0.00302,101.2,1.2000000000000028,0.0036240000000000087
weekly_chain,2026-06-15 00:00:00,15,"Сметана, кг",food,True,exact,1.0,588,"Сметана, кг",0.00748,98.64,-1.3599999999999994,-0.010172799999999996
weekly_chain,2026-06-15 00:00:00,16,"Творог, кг",food,True,exact,1.0,1049,"Творог, кг",0.00591,103.41,3.4099999999999966,0.02015309999999998
weekly_chain,2026-06-15 00:00:00,17,"Смеси сухие молочные для детского питания, кг",food,True,exact,1.0,587,"Смеси сухие молочные для детского питания, кг",0.00077,101.53,1.5300000000000011,0.0011781000000000007
weekly_chain,2026-06-15 00:00:00,18,"Сыры твердые, полутвердые и мягкие, кг",food,True,exact,1.0,621,"Сыры твердые, полутвердые и мягкие, кг",0.00514,99.84,-0.1599999999999966,-0.0008223999999999824
weekly_chain,2026-06-15 00:00:00,19,"Консервы овощные для детского питания, кг",food,True,exact,1.0,288,"Консервы овощные для детского питания, кг",8e-05,105.07,5.069999999999993,0.0004055999999999995
weekly_chain,2026-06-15 00:00:00,2,"Свинина (кроме бескостного мяса), кг",food,True,exact,1.0,577,"Свинина (кроме бескостного мяса), кг",0.00481,98.39,-1.6099999999999994,-0.007744099999999998
weekly_chain,2026-06-15 00:00:00,20,"Консервы фруктово-ягодные для детского питания, кг",food,True,exact,1.0,294,"Консервы фруктово-ягодные для детского питания, кг",9e-05,102.3,2.299999999999997,0.00020699999999999975
weekly_chain,2026-06-15 00:00:00,21,"Яйца куриные, 10 шт.",food,True,exact,1.0,754,"Яйца куриные, 10 шт.",0.00543,96.57,-3.430000000000007,-0.018624900000000038
weekly_chain,2026-06-15 00:00:00,22,"Сахар-песок, кг",food,True,exact,1.0,572,"Сахар-песок, кг",0.00532,100.35,0.3499999999999943,0.0018619999999999698
weekly_chain,2026-06-15 00:00:00,23,"Печенье, кг",food,True,exact,1.0,470,"Печенье, кг",0.00549,100.49,0.4899999999999949,0.0026900999999999718
weekly_chain,2026-06-15 00:00:00,24,"Чай черный байховый, кг",food,True,exact,1.0,717,"Чай черный байховый, кг",0.00269,100.29,0.29000000000000625,0.0007801000000000168
weekly_chain,2026-06-15 00:00:00,25,"Соль поваренная пищевая, кг",food,True,exact,1.0,593,"Соль поваренная пищевая, кг",0.00122,100.0,0.0,0.0
weekly_chain,2026-06-15 00:00:00,26,"Мука пшеничная, кг",food,True,exact,1.0,388,"Мука пшеничная, кг",0.00424,99.66,-0.3400000000000034,-0.0014416000000000144
weekly_chain,2026-06-15 00:00:00,27,"Хлеб из ржаной муки и из смеси муки ржаной и пшеничной, кг",food,True,exact,1.0,710,"Хлеб из ржаной муки и из смеси муки ржаной и пшеничной, кг",0.00255,101.31,1.3100000000000023,0.0033405000000000062
weekly_chain,2026-06-15 00:00:00,28,"Хлеб и булочные изделия из пшеничной муки различных сортов, кг",food,True,exact,1.0,1054,"Хлеб и булочные изделия из пшеничной муки различных сортов, кг",0.00735,100.0,0.0,0.0
weekly_chain,2026-06-15 00:00:00,29,"Рис шлифованный, кг",food,True,exact,1.0,552,"Рис шлифованный, кг",0.00479,100.0,0.0,0.0
weekly_chain,2026-06-15 00:00:00,3,"Баранина (кроме бескостного мяса), кг",food,True,exact,1.0,122,"Баранина (кроме бескостного мяса), кг",0.00651,100.0,0.0,0.0
weekly_chain,2026-06-15 00:00:00,30,"Пшено, кг",food,True,exact,1.0,539,"Пшено, кг",0.00118,98.78,-1.2199999999999989,-0.0014395999999999988
weekly_chain,2026-06-15 00:00:00,31,"Крупа гречневая-ядрица, кг",food,True,exact,1.0,320,"Крупа гречневая-ядрица, кг",0.00337,103.15,3.1500000000000057,0.010615500000000019
weekly_chain,2026-06-15 00:00:00,32,"Вермишель, кг",food,True,exact,1.0,158,"Вермишель, кг",0.00142,100.0,0.0,0.0
weekly_chain,2026-06-15 00:00:00,33,"Макаронные изделия из пшеничной муки высшего сорта, кг",food,True,exact,1.0,354,"Макаронные изделия из пшеничной муки высшего сорта, кг",0.00382,99.54,-0.45999999999999375,-0.0017571999999999761
weekly_chain,2026-06-15 00:00:00,34,"Картофель, кг",food,True,exact,1.0,252,"Картофель, кг",0.00612,109.44,9.439999999999998,0.057772799999999985
weekly_chain,2026-06-15 00:00:00,35,"Капуста белокочанная свежая, кг",food,True,exact,1.0,249,"Капуста белокочанная свежая, кг",0.00236,108.59,8.590000000000003,0.02027240000000001
weekly_chain,2026-06-15 00:00:00,36,"Лук репчатый, кг",food,True,exact,1.0,349,"Лук репчатый, кг",0.00236,113.6,13.599999999999994,0.032095999999999986
weekly_chain,2026-06-15 00:00:00,37,"Свёкла столовая, кг",food,True,exact,1.0,574,"Свёкла столовая, кг",0.00077,102.86,2.8599999999999994,0.0022021999999999996
weekly_chain,2026-06-15 00:00:00,38,"Морковь, кг",food,True,exact,1.0,382,"Морковь, кг",0.0021,102.97,2.969999999999999,0.006236999999999997
weekly_chain,2026-06-15 00:00:00,39,"Огурцы свежие, кг",food,True,exact,1.0,435,"Огурцы свежие, кг",0.00468,89.9,-10.099999999999994,-0.04726799999999998
weekly_chain,2026-06-15 00:00:00,4,"Куры охлажденные и мороженые, кг",food,True,exact,1.0,333,"Куры охлажденные и мороженые, кг",0.00958,100.35,0.3499999999999943,0.0033529999999999454
weekly_chain,2026-06-15 00:00:00,40,"Помидоры свежие, кг",food,True,exact,1.0,506,"Помидоры свежие, кг",0.00574,95.33,-4.670000000000002,-0.02680580000000001
weekly_chain,2026-06-15 00:00:00,41,"Яблоки, кг",food,True,exact,1.0,753,"Яблоки, кг",0.00515,95.62,-4.3799999999999955,-0.022556999999999976
weekly_chain,2026-06-15 00:00:00,42,"Бананы, кг",food,True,exact,1.0,121,"Бананы, кг",0.00418,96.61,-3.3900000000000006,-0.0141702
weekly_chain,2026-06-15 00:00:00,43,"Водка, л",food,True,exact,1.0,171,"Водка, л",0.0033,100.57,0.5699999999999932,0.0018809999999999775
weekly_chain,2026-06-15 00:00:00,44,"Обед в столовой, кафе, закусочной (кроме столовой в организации), на 1 человека",food,True,exact,1.0,413,"Обед в столовой, кафе, закусочной (кроме столовой в организации), на 1 человека",0.00697,100.0,0.0,0.0
weekly_chain,2026-06-15 00:00:00,45,"Брюки для детей школьного возраста из джинсовой ткани, шт.",nonfood,True,exact,1.0,141,"Брюки для детей школьного возраста из джинсовой ткани, шт.",0.00098,100.0,0.0,0.0
weekly_chain,2026-06-15 00:00:00,46,"Пеленки для новорожденных, шт.",nonfood,True,exact,1.0,458,"Пеленки для новорожденных, шт.",0.00019,100.15,0.15000000000000568,2.8500000000001082e-05
weekly_chain,2026-06-15 00:00:00,47,"Костюм спортивный для детей школьного возраста, шт.",nonfood,True,exact,1.0,306,"Костюм спортивный для детей школьного возраста, шт.",0.00141,99.62,-0.37999999999999545,-0.0005357999999999936
weekly_chain,2026-06-15 00:00:00,48,"Майка, футболка мужская бельевая, шт.",nonfood,True,exact,1.0,351,"Майка, футболка мужская бельевая, шт.",0.00151,100.0,0.0,0.0
weekly_chain,2026-06-15 00:00:00,49,"Футболка детская, шт.",nonfood,True,exact,1.0,703,"Футболка детская, шт.",0.00049,100.0,0.0,0.0
weekly_chain,2026-06-15 00:00:00,5,"Сосиски, сардельки, кг",food,True,exact,1.0,599,"Сосиски, сардельки, кг",0.00553,101.09,1.0900000000000034,0.0060277000000000195
weekly_chain,2026-06-15 00:00:00,50,"Носки мужские, пара",nonfood,True,exact,1.0,410,"Носки мужские, пара",0.00108,98.8,-1.2000000000000028,-0.001296000000000003
weekly_chain,2026-06-15 00:00:00,51,"Колготки женские эластичные, шт.",nonfood,True,exact,1.0,272,"Колготки женские эластичные, шт.",0.00127,99.31,-0.6899999999999977,-0.0008762999999999972
weekly_chain,2026-06-15 00:00:00,52,"Кроссовые туфли для детей, пара",nonfood,True,exact,1.0,319,"Кроссовые туфли для детей с верхом из искусственной кожи, пара",0.00156,98.76,-1.2399999999999949,-0.001934399999999992
weekly_chain,2026-06-15 00:00:00,53,"Кроссовые туфли для взрослых, пара",nonfood,True,exact,1.0,1032,"Кроссовые туфли для взрослых, пара",0.00518,98.96,-1.0400000000000063,-0.005387200000000032
weekly_chain,2026-06-15 00:00:00,54,"Мыло хозяйственное, 200 г",nonfood,True,exact,1.0,390,"Мыло хозяйственное, 200 г",0.00174,100.0,0.0,0.0
weekly_chain,2026-06-15 00:00:00,55,"Порошок стиральный, кг",nonfood,True,exact,1.0,508,"Порошок стиральный, кг",0.00342,102.45,2.450000000000003,0.00837900000000001
weekly_chain,2026-06-15 00:00:00,56,"Мыло туалетное, 100 г",nonfood,True,exact,1.0,389,"Мыло туалетное, 100 г",0.00099,99.54,-0.45999999999999375,-0.00045539999999999383
weekly_chain,2026-06-15 00:00:00,57,"Шампунь, 250 мл",nonfood,True,exact,1.0,726,"Шампунь, 250 мл",0.0019,100.67,0.6700000000000017,0.0012730000000000033
weekly_chain,2026-06-15 00:00:00,58,"Паста зубная, 100 г (100 мл)",nonfood,True,exact,1.0,457,"Паста зубная, 100 г (100 мл)",0.00191,100.0,0.0,0.0
weekly_chain,2026-06-15 00:00:00,59,"Щетка зубная, шт.",nonfood,True,exact,1.0,735,"Щетка зубная, шт.",0.00174,100.0,0.0,0.0
weekly_chain,2026-06-15 00:00:00,6,"Колбаса полукопченая и варено-копченая, кг",food,True,exact,1.0,266,"Колбаса полукопченая и варено-копченая, кг",0.00298,100.0,0.0,0.0
weekly_chain,2026-06-15 00:00:00,60,"Сигареты с фильтром, пачка",nonfood,True,exact,1.0,1046,"Сигареты с фильтром, пачка",0.0086599999999999,100.0,0.0,0.0
weekly_chain,2026-06-15 00:00:00,61,"Спички, коробок",nonfood,True,exact,1.0,601,"Спички, коробок",0.00059,100.0,0.0,0.0
weekly_chain,2026-06-15 00:00:00,62,"Электропылесос напольный, шт.",nonfood,True,exact,1.0,741,"Электропылесос напольный, шт.",0.00185,99.68,-0.3199999999999932,-0.0005919999999999874
