date,matched_items,matched_weight,observed_basket_index,observed_basket_mom_pp,headline_partial_index,headline_partial_mom_pp,component_scaled_index,component_scaled_mom_pp,cum_observed_basket_mom_pp,cum_headline_partial_mom_pp,cum_component_scaled_mom_pp
2026-06-01,105,0.3468699999999998,100.06116124196387,0.06116124196387318,100.021215,0.021214999999997985,100.10620498718937,0.10620498718937199,0.06116124196386963,0.021215000000007755,0.10620498718936222
2026-06-08,105,0.3468699999999998,100.447671461931,0.4476714619309945,100.1552838,0.15528380000000652,100.4195180230467,0.41951802304670593,0.5091065053208998,0.1765317434581748,0.5261685592987231
2026-06-15,105,0.3468699999999998,100.3582342087814,0.358234208781397,100.1242607,0.12426069999999356,100.42403715133078,0.42403715133077924,0.8691645077634869,0.3010118030383202,0.9524368607995326
2026-06-22,105,0.3468699999999998,100.79691815377522,0.7969181537752235,100.276427,0.2764269999999982,101.1605250887001,1.1605250887000977,1.6730091912872558,0.5782708809350945,2.124015218223252
